,ID,Player,Until,G,GS,Cmp,PaAtt,Cmp%,PaYds,PaTD,IntO,Rate,SkO,QBWin,GWD,RuAtt,RuYds,RuY/A,RuTD,RuY/G,Tgt,Rec,RecYds,Y/Rec,RecTD,RecY/G,FG,FG%,2PM,Sfty,Pts,FantPts,SkD,Solo,Ast,TFL,QBHit,IntD,Pick6,PaDef,Fmb,FR,Scoop6,FF,PntYds,Y/Pnt,Blck,APYd,RetYds,Pos,Team,MVP,OPOY,DPOY,OROY,DROY,AP1,SB,IG
2461,2462,Jalen Virgil,2024,16,1,0,0,,0,0,0,,0,,0,0,0,,0,0.0,5,2,75,37.5,1,4.7,0,,0,0,6,11.5,0.0,6,1,0,0,0,0,0,1,1,0,0,0,,0,96,21,WR,"BUF,DEN",0,0,0,0,0,0,0,
2462,2463,Travis Vokolek,2024,3,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,TE,ARI,0,0,0,0,0,0,0,
2463,2464,Cordell Volson,2024,50,48,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,G,CIN,0,0,0,0,0,0,0,
2464,2465,Andrew Vorhees,2024,15,3,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,OL,BAL,0,0,0,0,0,0,0,
2465,2466,Tyler Vrabel,2023,2,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,OL,ATL,0,0,0,0,0,0,0,
2466,2467,Jaylen Waddle,2024,62,62,0,0,,0,0,0,,0,,0,12,53,4.4,1,0.9,444,309,4129,13.4,20,66.6,0,,2,0,130,544.2,0.0,4,0,0,0,0,0,0,3,0,0,0,0,,0,4375,193,WR,MIA,0,0,0,0,0,0,0,
2467,2468,Shaun Wade,2023,20,6,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,23,3,2,0,0,0,1,0,0,0,0,0,,0,0,0,DB,NWE,0,0,0,0,0,0,0,
2468,2469,Bobby Wagner,2024,202,200,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,1,26,0.0,35.0,1071,767,99,102,13,1,72,1,12,3,7,0,,0,282,0,LB,"LAR,SEA,WAS",0,0,0,0,0,6,1,
2469,2470,Corliss Waitman,2024,35,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,7850,46.7,0,0,0,P,"DEN,PIT",0,0,0,0,0,0,0,
2470,2471,Matt Waletzko,2024,11,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,OT,DAL,0,0,0,0,0,0,0,
2471,2472,Anthony Walker,2024,99,83,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,5.5,362,219,26,9,4,0,21,0,4,0,2,0,,0,27,0,LB,"CLE,IND,MIA",0,0,0,0,0,0,0,
2472,2473,DeMarcus Walker,2024,100,42,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,26.5,117,74,40,71,0,0,2,0,1,0,2,0,,0,0,0,DL,"CHI,DEN,HOU,TEN",0,0,0,0,0,0,0,
2473,2474,Devontez Walker,2024,9,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,3,1,21,21.0,1,2.3,0,,0,0,6,8.1,0.0,2,0,0,0,0,0,0,0,0,0,0,0,,0,21,0,WR,BAL,0,0,0,0,0,0,0,
2474,2475,Kenneth Walker III,2024,41,37,0,0,,0,0,0,,0,,0,600,2528,4.2,24,61.7,125,102,723,7.1,2,17.6,0,,0,0,156,481.1,0.0,1,0,0,0,0,0,0,2,4,0,0,0,,0,3241,0,RB,SEA,0,0,0,0,0,0,0,
2475,2476,Mykal Walker,2024,74,25,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,6,0.0,1.0,133,108,7,4,4,1,13,0,3,0,1,0,,0,133,0,LB,"ATL,PIT,WAS",0,0,0,0,0,0,0,
2476,2477,P.J. Walker,2023,21,9,185,339,54.6,2135,6,16,60.0,29,5.0,2,31,80,2.6,0,3.8,1,0,0,,0,0.0,0,,0,0,0,81.4,0.0,0,1,0,0,0,0,0,8,3,0,0,0,,0,72,0,QB,"CAR,CLE",0,0,0,0,0,0,0,
2477,2478,Quay Walker,2024,44,43,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,6,0.0,6.5,206,135,21,12,1,1,12,0,1,0,3,0,,0,100,0,RILB,GNB,0,0,0,0,0,0,0,
2478,2479,Rasheed Walker,2024,35,32,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,T,GNB,0,0,0,0,0,0,0,
2479,2480,Tracy Walker,2023,79,43,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,4.0,291,107,16,7,3,0,23,0,0,0,2,0,,0,5,0,SS,DET,0,0,0,0,0,0,0,
2480,2481,Travon Walker,2024,49,48,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,6,0.0,24.0,82,80,28,44,1,0,5,0,2,1,3,0,,0,44,0,ROLB,JAX,0,0,0,0,0,0,0,
2481,2482,Caedan Wallace,2024,6,2,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,T,NWE,0,0,0,0,0,0,0,
2482,2483,Josh Wallace,2024,17,3,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,7,3,0,0,0,0,2,0,0,0,0,0,,0,0,0,DB,LAR,0,0,0,0,0,0,0,
2483,2484,K'Von Wallace,2024,71,19,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,119,49,2,1,1,0,8,0,1,0,1,0,,0,2,0,S,"ARI,PHI,SEA,TEN",0,0,0,0,0,0,0,
2484,2485,Levi Wallace,2024,96,72,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,256,77,7,2,12,0,56,0,1,0,0,0,,0,37,0,CB,"BUF,DEN,PIT",0,0,0,0,0,0,0,
2485,2486,Trevin Wallace,2024,13,8,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,1.0,36,28,2,1,0,0,0,0,1,0,2,0,,0,0,0,LB,CAR,0,0,0,0,0,0,0,
2486,2487,Tylan Wallace,2024,54,1,0,0,,0,0,0,,0,,0,0,0,,0,0.0,27,18,260,14.4,1,4.8,0,,0,0,12,38.0,0.0,8,7,0,0,0,0,0,1,1,0,0,0,,0,519,259,WR,BAL,0,0,0,0,0,0,0,
2487,2488,Darren Waller,2023,86,63,0,0,,0,0,0,,0,,0,3,26,8.7,0,0.3,501,350,4124,11.8,20,48.0,0,,1,0,122,531.0,0.0,10,0,0,0,0,0,0,3,0,0,0,0,,0,4150,0,TE,"BAL,LVR,NYG,OAK",0,0,0,0,0,0,0,
2488,2489,Garret Wallow,2023,35,5,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,1.0,26,16,3,1,0,0,1,0,0,0,0,0,,0,0,0,LB,"HOU,TEN",0,0,0,0,0,0,0,
2489,2490,Austin Walter,2021,9,0,0,0,,0,0,0,,0,,0,27,104,3.9,1,11.6,4,3,36,12.0,0,4.0,0,,0,0,6,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,233,93,RB,"NYG,NYJ,SFO",0,0,0,0,0,0,0,
2490,2491,Brandon Walton,2024,16,2,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,OL,"CAR,TAM",0,0,0,0,0,0,0,
2491,2492,Prince Tega Wanogho,2023,23,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,T,"KAN,PHI",0,0,0,0,0,0,2,
2492,2493,Alex Ward,2024,30,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,LS,LAR,0,0,0,0,0,0,0,
2493,2494,Charvarius Ward,2024,102,89,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,8,0.0,1.0,321,114,9,3,10,1,70,0,1,0,3,0,,0,150,0,CB,"KAN,SFO",0,0,0,0,0,0,1,
2494,2495,Denzel Ward,2024,95,92,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,24,0.0,0.5,264,58,11,6,17,2,95,0,6,2,4,0,,0,243,0,LCB,CLE,0,0,0,0,0,0,0,
2495,2496,Greg Ward,2021,40,13,2,3,66.7,17,0,0,81.2,0,,0,3,1,0.3,0,0.0,130,88,768,8.7,10,19.2,0,,1,0,62,139.6,0.0,0,0,0,0,0,0,0,2,0,0,0,0,,0,942,173,WR,PHI,0,0,0,0,0,0,0,
2496,2497,Jay Ward,2024,33,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,9,5,0,1,0,0,1,0,1,0,0,0,,0,0,0,S,MIN,0,0,0,0,0,0,0,
2497,2498,Jihad Ward,2024,119,37,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,19.0,90,78,25,73,0,0,8,0,5,0,3,0,,0,11,0,OLB,"BAL,IND,JAX,MIN,NYG,OAK",0,0,0,0,0,0,0,
2498,2499,Jimmie Ward,2024,126,99,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,18,0.0,3.0,406,143,16,5,10,3,51,0,2,0,6,0,,0,174,0,S,"HOU,SFO",0,0,0,0,0,0,0,
2499,2500,Jonathan Ward,2024,46,0,0,0,,0,0,0,,0,,0,22,91,4.1,0,2.0,8,6,52,8.7,1,1.1,0,,0,0,6,20.3,0.0,11,7,0,0,0,0,0,0,0,0,1,0,,0,184,41,RB,"ARI,PIT,TEN",0,0,0,0,0,0,0,
2500,2501,Fred Warner,2024,115,115,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,12,0.0,10.0,569,328,36,30,10,2,53,0,6,0,15,0,,0,205,0,MLB,SFO,0,0,0,0,0,4,0,
2501,2502,Carter Warren,2024,14,6,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,T,NYJ,0,0,0,0,0,0,0,
2502,2503,Jaylen Warren,2024,48,0,0,0,,0,0,0,,0,,0,346,1674,4.8,6,34.9,154,127,894,7.0,0,18.6,0,,0,0,36,286.8,0.0,4,1,0,0,0,0,0,7,4,0,0,0,,0,2798,227,RB,PIT,0,0,0,0,0,0,0,
2503,2504,Ar'Darius Washington,2024,25,11,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,2.0,53,25,6,4,2,0,10,0,0,0,1,0,,0,33,0,S,BAL,0,0,0,0,0,0,0,
2504,2505,Broderick Washington Jr.,2024,70,21,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,6.0,52,54,8,14,0,0,8,0,2,0,1,0,,0,0,0,DT,BAL,0,0,0,0,0,0,0,
2505,2506,Carlos Washington,2024,1,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,RB,ATL,0,0,0,0,0,0,0,
2506,2507,Casey Washington,2024,8,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,2,1,14,14.0,0,1.8,0,,0,0,0,1.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,14,0,WR,ATL,0,0,0,0,0,0,0,
2507,2508,Darnell Washington,2024,34,16,0,0,,0,0,0,,0,,0,0,0,,0,0.0,35,26,261,10.0,1,7.7,0,,0,0,6,32.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,261,0,TE,PIT,0,0,0,0,0,0,0,
2508,2509,Dwayne Washington,2023,96,2,0,0,,0,0,0,,0,,0,168,592,3.5,1,6.2,21,16,101,6.3,0,1.1,0,,0,0,6,75.3,0.0,16,7,0,0,0,0,0,0,0,0,0,0,,0,954,245,RB,"DEN,DET,NOR",0,0,0,0,0,0,0,
2509,2510,Malik Washington,2024,14,3,0,0,,0,0,0,,0,,0,5,25,5.0,1,1.8,36,26,223,8.6,0,15.9,0,,0,0,6,28.8,0.0,0,0,0,0,0,0,0,1,0,0,0,0,,0,812,564,WR,MIA,0,0,0,0,0,0,0,
2510,2511,Montrell Washington,2024,22,1,0,0,,0,0,0,,0,,0,5,30,6.0,0,1.4,9,4,2,0.5,0,0.1,0,,0,0,0,1.2,0.0,0,0,0,0,0,0,0,7,4,0,0,0,,0,738,706,WR,"DEN,KAN",0,0,0,0,0,0,1,
2511,2512,Parker Washington,2024,26,8,0,0,,0,0,0,,0,,0,0,0,,0,0.0,72,48,522,10.9,5,20.1,0,,1,0,38,88.2,0.0,0,0,0,0,0,0,0,4,4,0,0,0,,0,964,443,WR,JAX,0,0,0,0,0,0,0,
2512,2513,Carlos Watkins,2024,87,37,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,6,0.0,6.0,76,75,17,8,1,1,7,0,3,0,1,0,,0,29,0,DE,"ARI,DAL,HOU,WAS",0,0,0,0,0,0,0,
2513,2514,Quez Watkins,2023,49,25,0,0,,0,0,0,,0,,0,4,4,1.0,0,0.1,147,98,1249,12.7,6,25.5,0,,1,0,38,161.3,0.0,4,1,0,0,0,0,0,1,0,0,0,0,,0,1453,200,WR,PHI,0,0,0,0,0,0,0,
2514,2515,Blake Watson,2024,2,0,0,0,,0,0,0,,0,,0,4,10,2.5,0,5.0,2,1,13,13.0,0,6.5,0,,0,0,0,2.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,23,0,RB,DEN,0,0,0,0,0,0,0,
2515,2516,Christian Watson,2024,38,35,0,0,,0,0,0,,0,,0,15,114,7.6,2,3.0,172,98,1653,16.9,14,43.5,0,,1,0,98,272.7,0.0,0,0,0,0,0,0,0,1,0,0,0,0,,0,1802,35,WR,GNB,0,0,0,0,0,0,0,
2516,2517,Deshaun Watson,2024,73,72,1527,2305,66.2,17904,123,48,98.8,244,37.0,11,400,2142,5.4,20,29.3,1,1,6,6.0,1,0.1,0,,4,0,134,1439.0,0.0,1,0,0,0,0,0,0,41,12,0,0,0,,0,2099,0,QB,"CLE,HOU",0,0,0,0,0,0,0,
2517,2518,Jaylen Watson,2024,38,14,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,6,0.0,2.0,86,28,5,2,1,1,18,0,0,0,0,0,,0,111,0,DB,KAN,0,0,0,0,0,0,2,
2518,2519,Justin Watson,2024,90,24,0,0,,0,0,0,,0,,0,0,0,,0,0.0,159,87,1322,15.2,9,14.7,0,,0,0,54,184.2,1.0,17,5,1,1,0,0,0,1,0,0,0,0,,0,1383,61,WR,"KAN,TAM",0,0,0,0,0,0,3,
2519,2520,Leroy Watson,2024,11,4,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,T,"CLE,TEN",0,0,0,0,0,0,0,
2520,2521,Nathaniel Watson,2024,14,1,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,10,4,0,0,0,0,1,0,0,0,0,0,,0,0,0,LB,CLE,0,0,0,0,0,0,0,
2521,2522,T.J. Watt,2024,121,121,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,6,0.0,108.0,331,131,126,225,7,0,49,0,12,1,33,0,,0,83,0,LB,PIT,0,0,1,0,0,4,0,
2522,2523,Luke Wattenberg,2024,36,14,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,,0,-1,0,C,DEN,0,0,0,0,0,0,0,
2523,2524,Armon Watts,2024,77,22,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,8.5,66,81,9,18,0,0,1,0,0,0,3,0,,0,0,0,DT,"CHI,MIN,NYG,PIT",0,0,0,0,0,0,0,
2524,2525,Eric Watts,2024,14,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,7,6,0,0,0,0,0,0,0,0,0,0,,0,0,0,DL,NYJ,0,0,0,0,0,0,0,
2525,2526,Markees Watts,2024,12,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,1.0,4,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,OLB,TAM,0,0,0,0,0,0,0,
2526,2527,Tress Way,2024,179,0,2,2,100.0,38,0,0,118.7,0,,0,2,2,1.0,0,0.0,0,0,0,,0,0.0,0,,0,0,0,1.7,0.0,9,0,0,0,0,0,0,1,2,0,0,36380,46.9,3,2,0,P,WAS,0,0,0,0,0,0,0,
2527,2528,Jared Wayne,2024,3,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,WR,HOU,0,0,0,0,0,0,0,
2528,2529,Rashad Weaver,2024,36,4,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,5.5,29,20,11,15,0,0,7,0,1,0,2,0,,0,0,0,DE,"HOU,TEN",0,0,0,0,0,0,0,
2529,2530,Xavier Weaver,2024,2,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,2,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,WR,ARI,0,0,0,0,0,0,0,
2530,2531,Sam Webb,2024,29,3,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,26,11,0,0,0,0,3,0,0,0,1,0,,0,0,0,CB,"CAR,LVR",0,0,0,0,0,0,0,
2531,2532,Nsimba Webster,2022,29,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,3,2,14,7.0,0,0.5,0,,0,0,0,1.4,0.0,14,4,0,0,0,0,0,6,3,0,0,0,,0,634,620,WR,"CHI,LAR",0,0,0,0,0,0,0,
2532,2533,Jon Weeks,2024,244,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,14,19,0,0,0,0,0,0,1,0,0,0,,0,0,0,LS,HOU,0,0,0,0,0,0,0,
2533,2534,Kristian Welch,2024,72,2,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,20,20,0,0,0,0,0,0,1,0,0,0,,0,0,0,LB,"BAL,DEN,GNB",0,0,0,0,0,0,0,
2534,2535,David Wells,2023,8,1,0,0,,0,0,0,,0,,0,0,0,,0,0.0,2,2,-10,-5.0,0,-1.3,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,,0,-10,0,TE,"ARI,TAM",0,0,0,0,0,0,0,
2535,2536,Carson Wentz,2024,98,94,2085,3327,62.7,22410,153,67,89.3,243,47.0,13,357,1418,4.0,11,14.5,2,2,11,5.5,0,0.1,0,,1,0,68,1563.3,0.0,1,0,0,0,0,0,0,72,35,0,0,0,,0,1327,0,QB,"IND,KAN,LAR,PHI,WAS",0,0,0,0,0,0,1,
2536,2537,Pete Werner,2024,56,48,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.5,206,121,14,2,1,0,5,0,2,0,2,0,,0,3,0,DB,NOR,0,0,0,0,0,0,0,
2537,2538,Trevon Wesco,2023,69,23,0,0,,0,0,0,,0,,0,2,2,1.0,0,0.0,17,9,134,14.9,0,1.9,0,,1,0,2,15.6,0.0,6,0,0,0,0,0,0,0,2,0,0,0,,0,136,0,TE,"CHI,NYJ,TEN",0,0,0,0,0,0,0,
2538,2539,Nick Westbrook-Ikhine,2024,78,39,0,0,,0,0,0,,0,,0,0,0,,0,0.0,220,126,1773,14.1,19,22.7,0,,2,0,118,293.3,0.0,7,2,0,0,0,0,0,1,1,0,0,0,,0,1773,0,WR,TEN,0,0,0,0,0,0,0,
2539,2540,Jack Westover,2024,3,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,TE,NWE,0,0,0,0,0,0,0,
2540,2541,Tershawn Wharton,2024,72,13,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,13.5,56,58,14,26,1,0,3,1,2,0,4,0,,0,-3,0,DE,KAN,0,0,0,0,0,0,2,
2541,2542,Tyrus Wheat,2024,20,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.5,8,9,1,1,0,0,0,0,0,0,0,0,,0,0,0,DE,DAL,0,0,0,0,0,0,0,
2542,2543,Tyrone Wheatley Jr.,2023,2,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,T,NWE,0,0,0,0,0,0,0,
2543,2544,Daniel Whelan,2024,34,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,5216,46.2,0,0,0,P,GNB,0,0,0,0,0,0,0,
2544,2545,Cody White,2024,20,1,0,0,,0,0,0,,0,,0,0,0,,0,0.0,10,8,79,9.9,0,4.0,0,,0,0,0,7.9,0.0,2,3,0,0,0,0,0,0,0,0,0,0,,0,79,0,WR,"PIT,SEA",0,0,0,0,0,0,0,
2545,2546,DaShaun White,2024,1,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,LB,SFO,0,0,0,0,0,0,0,
2546,2547,Devin White,2024,83,76,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,12,0.0,23.0,379,206,40,64,3,0,21,0,9,2,6,0,,0,186,0,LB,"HOU,TAM",0,0,0,0,0,0,1,
2547,2548,Keion White,2024,33,17,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,6.0,43,39,10,21,0,0,8,0,0,0,2,0,,0,0,0,DE,NWE,0,0,0,0,0,0,0,
2548,2549,Kyzir White,2024,92,73,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,7.5,356,259,34,20,6,0,23,0,1,0,2,0,,0,31,0,LB,"ARI,LAC,PHI",0,0,0,0,0,0,0,
2549,2550,Mike White,2024,15,7,199,324,61.4,2247,9,13,74.7,13,2.0,1,19,-1,-0.1,1,-0.1,0,0,0,,0,0.0,0,,1,0,8,103.8,0.0,0,0,0,0,0,0,0,3,0,0,0,0,,0,-8,0,QB,"BUF,MIA,NYJ",0,0,0,0,0,0,0,
2550,2551,Rachaad White,2024,50,40,0,0,,0,0,0,,0,,0,545,2084,3.8,10,41.7,185,165,1232,7.5,11,24.6,0,,0,0,126,441.6,0.0,4,2,0,0,0,0,0,9,3,0,0,0,,0,3563,244,RB,TAM,0,0,0,0,0,0,0,
2551,2552,Tre'Davious White,2024,93,86,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,6,0.0,3.0,258,75,12,6,18,0,73,0,5,1,5,0,,0,261,0,DB,"BAL,BUF,LAR",0,0,0,0,0,0,0,
2552,2553,Zamir White,2024,39,9,0,0,,0,0,0,,0,,0,186,704,3.8,2,18.1,27,21,128,6.1,0,3.3,0,,0,0,12,89.2,0.0,1,1,0,0,0,0,0,3,0,0,0,0,,0,832,0,RB,LVR,0,0,0,0,0,0,0,
2553,2554,Cody Whitehair,2024,136,121,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,1,0,0,0,0,0,0,4,1,0,0,0,,0,-12,0,LG,"CHI,LVR",0,0,0,0,0,0,0,
2554,2555,Jordan Whitehead,2024,105,101,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,2.5,394,163,31,7,11,0,45,0,2,0,2,0,,0,48,0,FS,"NYJ,TAM",0,0,0,0,0,0,1,
2555,2556,Blake Whiteheart,2024,13,2,0,0,,0,0,0,,0,,0,0,0,,0,0.0,9,6,51,8.5,1,3.9,0,,0,0,6,11.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,51,0,TE,"ARI,CLE",0,0,0,0,0,0,0,
2556,2557,Nick Whiteside,2023,2,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,CB,WAS,0,0,0,0,0,0,0,
2557,2558,Benton Whitley,2024,6,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,,0,1,0,LB,"MIN,NYG",0,0,0,0,0,0,0,
2558,2559,Jace Whittaker,2023,13,4,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,21,10,0,1,0,0,3,0,0,0,0,0,,0,0,0,DB,"ARI,WAS",0,0,0,0,0,0,0,
2559,2560,Jordan Whittington,2024,15,3,0,0,,0,0,0,,0,,0,2,12,6.0,0,0.8,28,22,293,13.3,0,19.5,0,,0,0,0,30.5,0.0,4,0,0,0,0,0,0,0,1,0,0,0,,0,758,453,WR,LAR,0,0,0,0,0,0,0,
