,Team,Pageviews,G,GS,Cmp,PaAtt,Cmp%,PaYds,PaTD,IntO,Rate,SkO,QBWin,GWD,RuAtt,RuYds,RuY/A,RuTD,RuY/G,Tgt,Rec,RecYds,Y/Rec,RecTD,RecY/G,FG,FG%,2PM,Sfty,Pts,FantPts,SkD,Solo,Ast,TFL,QBHit,IntD,Pick6,PaDef,Fmb,FR,Scoop6,FF,PntYds,Y/Pnt,Blck,APYd,RetYds,Pos,MVP,OPOY,DPOY,OROY,DROY,AP1,SB,Player,Obscurity_Score,Obscurity_Score_Scaled
1878,San Francisco 49ers,71982.0,32,18,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,70,42,3,0,3,0,10,0,0,0,0,0,0.0,0,0,0,S,0,0,0,0,0,0,0,Ji'Ayir Brown,98.67741264646223,146.93728966184491
1879,San Francisco 49ers,39495.0,17,7,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,41,20,0,0,1,0,13,0,0,0,1,0,0.0,0,20,0,CB,0,0,0,0,0,0,0,Renardo Green,99.1133254143644,153.8785834946073
1880,San Francisco 49ers,6345.0,9,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,2,1,0,0,1,0,1,0,0,0,0,0,0.0,0,0,0,DB,0,0,0,0,0,0,0,Quindell Johnson,99.5492877601167,161.12999172748727
1881,San Francisco 49ers,90057.0,62,47,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,1.0,177,88,10,2,6,0,26,0,0,0,1,0,0.0,0,90,0,DB,0,0,0,0,0,0,0,Deommodore Lenoir,98.41996111039444,142.97763125859115
1882,San Francisco 49ers,24772.0,18,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,CB,0,0,0,0,0,0,0,Chase Lucas,99.30834837234377,157.0833741930042
1883,San Francisco 49ers,17350.0,10,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,CB,0,0,0,0,0,0,0,Darrell Luter,99.40701653086403,158.72874298566168
1884,San Francisco 49ers,1758.0,3,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,S,0,0,0,0,0,0,0,Jaylen Mahoney,99.60955171188519,162.1574700387576
1885,San Francisco 49ers,76351.0,16,12,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,32,40,2,0,1,0,5,0,0,0,0,0,0.0,0,1,0,S,0,0,0,0,0,0,0,Malik Mustapha,98.62929950377033,146.1895333118934
1886,San Francisco 49ers,21317.0,105,12,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,147,53,1,2,3,0,9,0,2,0,4,0,0.0,0,60,0,S,0,0,0,0,0,0,0,George Odum,99.31747395745799,157.2348700702364
1887,San Francisco 49ers,31079.0,94,54,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,45,29,289,10.0,3,3.1,0,0.0,0,0,18,46.9,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0,299,10,TE,0,0,0,0,0,0,0,Eric Tomlinson,99.0793007443224,153.3258351183527
1888,San Francisco 49ers,298287.0,31,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,45,76.3,0,0,227,239.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,K,0,0,0,0,0,0,0,Jake Moody,95.78544006946372,107.81278192649143
1889,San Francisco 49ers,103239.0,92,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,1,50.0,0,0,5,5.0,0.0,10,1,0,0,0,0,0,0,0,0,0,14142,45.6,2,0,0,P,0,0,0,0,0,0,0,Mitch Wishnowsky,98.42883910071188,143.11248630888306
1890,San Francisco 49ers,47325.0,100,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,LS,0,0,0,0,0,0,0,Taybor Pepper,98.99793459315168,152.01160131005153
1891,San Francisco 49ers,312478.0,18,10,166,293,56.7,1810,11,8,76.2,23,2.0,2,36,68,1.9,0,3.8,1,0,0,0.0,0,0.0,0,0.0,0,0,0,103.3,0.0,0,0,0,0,0,0,0,4,2,0,0,0,0.0,0,68,0,QB,0,0,0,0,0,0,0,Brandon Allen,95.2694768480938,101.94590638720464
1892,San Francisco 49ers,33737.0,53,43,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,OL,0,0,0,0,0,0,0,Aaron Banks,99.11222785815039,153.86072375510662
1893,San Francisco 49ers,405655.0,128,122,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,9.5,551,307,43,23,7,1,30,0,3,0,8,0,0.0,0,100,0,LILB,0,0,0,0,0,0,0,De'Vondre Campbell,94.40425688895424,92.7623704307058
1894,San Francisco 49ers,110412.0,132,65,0,0,0.0,0,0,0,0.0,0,0.0,0,1,3,3.0,0,0.0,383,226,2998,13.3,15,22.7,0,0.0,1,0,92,384.1,0.0,6,1,0,0,0,0,0,5,2,0,0,0,0.0,0,3029,27,WR,0,0,0,0,0,0,0,Chris Conley,97.69811056138738,132.4039420065755
1895,San Francisco 49ers,36270.0,30,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,3.0,24,22,10,10,0,0,2,0,1,0,1,0,0.0,0,0,0,DT,0,0,0,0,0,0,1,Khalil Davis,99.10944017050166,153.81537053870503
1896,San Francisco 49ers,555078.0,23,15,344,549,62.7,3281,17,15,78.1,38,3.0,1,100,520,5.2,8,22.6,0,0,0,0.0,0,0.0,0,0.0,2,0,52,255.2,0.0,0,0,0,0,0,0,0,20,9,0,0,0,0.0,0,516,0,QB,0,0,0,0,0,0,0,Joshua Dobbs,91.77060837389413,69.23446852843247
1897,San Francisco 49ers,77702.0,182,165,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,18,0.0,2.5,497,193,18,7,33,3,69,1,3,0,1,0,0.0,0,771,0,S,0,0,0,0,0,0,0,Tashaun Gipson,98.75202302972302,148.10399490926378
1898,San Francisco 49ers,275869.0,64,56,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,12,0.0,3.5,295,160,18,9,3,1,14,0,2,1,2,0,0.0,0,122,0,LB,0,0,0,0,0,0,0,Dre Greenlaw,96.02379425889784,110.62696807816647
1899,San Francisco 49ers,21038.0,50,23,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,8,0.0,0,0.2,0,0.0,0,0,0,0.8,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,8,0,OL,0,0,0,0,0,0,0,Charlie Heck,99.30879226221928,157.09074010961587
1900,San Francisco 49ers,115774.0,49,37,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,2.0,149,70,9,6,7,1,14,0,0,0,2,0,0.0,0,109,0,DB,0,0,0,0,0,0,0,Talanoa Hufanga,98.11097963383071,138.35807752262798
1901,San Francisco 49ers,20419.0,48,16,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.5,69,27,3,2,1,0,10,1,3,0,3,0,0.0,0,1,0,CB,0,0,0,0,0,0,0,Nick McCloud,99.31511107641609,157.19563008926136
1902,San Francisco 49ers,63079.0,27,12,0,0,0.0,0,0,0,0.0,0,0.0,0,327,1523,4.7,9,56.4,32,28,158,5.6,1,5.9,0,0.0,0,0,60,228.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1681,0,RB,0,0,0,0,0,0,0,Elijah Mitchell,98.55320980712993,145.01429528504323
1903,San Francisco 49ers,13496.0,55,12,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,T,0,0,0,0,0,0,0,Jaylon Moore,99.42578821434302,159.0436178051587
1904,San Francisco 49ers,25483.0,153,0,1,1,100.0,38,1,0,158.3,0,0.0,0,1,-12,-12.0,0,-0.1,0,0,0,0.0,0,0.0,0,0.0,0,0,0,5.5,0.0,7,0,0,0,0,0,0,1,1,0,0,28846,45.1,6,-12,0,P,0,0,0,0,0,0,0,Pat O'Donnell,99.80289437409706,165.49600443864063
1905,San Francisco 49ers,31538.0,101,19,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,69,47,389,8.3,3,3.9,0,0.0,0,0,18,56.9,0.0,12,6,0,0,0,0,0,1,1,0,0,0,0.0,0,410,21,TE,0,0,0,0,0,0,0,Eric Saubert,99.09890621849173,153.64410654790865
1906,San Francisco 49ers,50594.0,47,1,0,0,0.0,0,0,0,0.0,0,0.0,0,104,444,4.3,2,9.4,31,17,94,5.5,0,2.0,0,0.0,0,0,12,65.8,0.0,7,2,0,0,0,0,0,0,1,0,0,0,0.0,0,642,104,RB,0,0,0,0,0,0,0,Patrick Taylor,98.85968255670583,149.80291666775878
1907,San Francisco 49ers,255658.0,102,89,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,8,0.0,1.0,321,114,9,3,10,1,70,0,1,0,3,0,0.0,0,150,0,CB,0,0,0,0,0,0,1,Charvarius Ward,96.25871339091417,113.46701244651834
1908,San Francisco 49ers,64194.0,79,39,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,166,33,2,1,2,0,31,0,2,0,2,0,0.0,0,13,0,LCB,0,0,0,0,0,0,0,Rock Ya-Sin,98.7360084451724,147.85283576905812
1909,San Francisco 49ers,38977.0,104,33,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.5,151,53,1,1,3,0,32,0,3,0,3,0,0.0,0,15,0,CB,0,0,0,0,0,0,0,Isaac Yiadom,99.06189425753423,153.04378407541535
1910,San Francisco 49ers,274234.0,45,6,0,0,0.0,0,0,0,0.0,0,0.0,0,236,1253,5.3,7,27.8,18,14,122,8.7,0,2.7,0,0.0,0,0,42,177.5,0.0,6,9,0,0,0,0,0,3,3,0,0,0,0.0,0,1442,69,RB,0,0,0,0,0,0,0,Jordan Mason,95.84700205127402,108.53321565232785
1911,San Francisco 49ers,13940.0,15,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,7,3,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Curtis Robinson,99.44914171559716,159.43617368030147
1912,Seattle Seahawks,148707.0,3,2,13,20,65.0,168,0,1,70.4,4,1.0,0,6,14,2.3,0,4.7,0,0,0,0.0,0,0.0,0,0.0,0,0,0,2.1,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0,14,0,QB,0,0,0,0,0,0,0,Jaren Hall,97.54327882500537,130.23367896955114
1913,Seattle Seahawks,479594.0,20,18,404,645,62.6,4139,22,23,77.5,72,5.0,2,54,300,5.6,6,15.0,1,1,4,4.0,0,0.2,0,0.0,1,0,38,274.0,0.0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0,304,0,QB,0,0,0,0,0,0,0,Sam Howell,92.84238511509052,78.06867489963143
1914,Seattle Seahawks,737415.0,94,83,1721,2655,64.8,19143,105,72,88.0,222,40.0,19,316,1494,4.7,12,15.9,3,2,11,5.5,0,0.1,0,0.0,0,0,72,1232.2,0.0,1,0,0,0,0,0,0,44,18,0,1,0,0.0,0,1428,0,QB,0,0,0,0,0,0,0,Geno Smith,88.28358303784294,46.24571509345228
1915,Seattle Seahawks,123861.0,33,8,0,0,0.0,0,0,0,0.0,0,0.0,0,243,1031,4.2,9,31.2,92,75,549,7.3,1,16.6,0,0.0,0,0,60,218.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1580,0,RB,0,0,0,0,0,0,0,Zach Charbonnet,97.7704274308391,133.4291714843243
1916,Seattle Seahawks,37752.0,5,0,0,0,0.0,0,0,0,0.0,0,0.0,0,3,10,3.3,0,2.0,1,1,-1,-1.0,0,-0.2,0,0.0,0,0,0,0.9,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,9,0,RB,0,0,0,0,0,0,0,George Holani,99.12462162124321,154.06251246282073
1917,Seattle Seahawks,39469.0,20,0,0,0,0.0,0,0,0,0.0,0,0.0,0,31,172,5.5,0,8.6,4,3,22,7.3,0,1.1,0,0.0,0,0,0,19.4,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0,347,153,RB,0,0,0,0,0,0,0,Kenny McIntosh,99.05043420766818,152.85835568325024
1918,Seattle Seahawks,162175.0,41,37,0,0,0.0,0,0,0,0.0,0,0.0,0,600,2528,4.2,24,61.7,125,102,723,7.1,2,17.6,0,0.0,0,0,156,481.1,0.0,1,0,0,0,0,0,0,2,4,0,0,0,0.0,0,3241,0,RB,0,0,0,0,0,0,0,Kenneth Walker III,97.0443517327686,123.46453127142351
1919,Seattle Seahawks,80932.0,34,3,0,0,0.0,0,0,0,0.0,0,0.0,0,1,3,3.0,1,0.1,42,32,303,9.5,3,8.9,0,0.0,0,0,24,54.6,0.0,2,4,0,0,0,0,0,0,0,0,0,0,0.0,0,306,0,WR,0,0,0,0,0,0,0,Jake Bobo,98.49559904321441,144.13040186474754
1920,Seattle Seahawks,663931.0,97,93,0,0,0.0,0,0,0,0.0,0,0.0,0,3,17,5.7,0,0.2,726,438,6324,14.4,48,65.2,0,0.0,1,0,290,908.1,0.0,2,0,0,0,0,0,0,9,0,0,0,0,0.0,0,6341,0,WR,0,0,0,0,0,0,0,D.K. Metcalf,90.25780878120689,58.271518004077365
1921,Seattle Seahawks,231939.0,34,19,1,1,100.0,35,0,0,118.7,0,0.0,0,5,26,5.2,0,0.8,230,163,1758,10.8,10,51.7,0,0.0,0,0,60,239.8,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0,1784,0,WR,0,0,0,0,0,0,0,Jaxon Smith-Njigba,96.1722170285092,112.41355036563985
1922,Seattle Seahawks,11767.0,33,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,3,2,24,12.0,0,0.7,0,0.0,0,0,0,2.4,0.0,12,3,0,0,0,0,0,0,0,0,0,0,0.0,0,24,0,WR,0,0,0,0,0,0,0,Dareke Young,99.453895293046,159.51619031785154
1923,Seattle Seahawks,48024.0,17,6,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,38,30,245,8.2,4,14.4,0,0.0,0,0,24,48.5,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,245,0,TE,0,0,0,0,0,0,0,AJ Barner,98.93541606432188,151.00903592764888
1924,Seattle Seahawks,89579.0,95,83,0,0,0.0,0,0,0,0.0,0,0.0,0,3,-12,-4.0,0,-0.1,419,300,3305,11.0,15,34.8,0,0.0,1,0,92,419.3,0.0,2,0,0,0,0,0,0,1,0,0,0,0,0.0,0,3293,0,TE,0,0,0,0,0,0,0,Noah Fant,97.9902314212087,136.59121731068313
1925,Seattle Seahawks,15079.0,26,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,11,6,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,TE,0,0,0,0,0,0,0,Brady Russell,99.43171099618891,159.14308883664683
1926,Seattle Seahawks,13096.0,2,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,G,0,0,0,0,0,0,0,Malaesala Aumavae-Laulu,99.46333127018653,159.67513819711476
1927,Seattle Seahawks,17493.0,25,21,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,G,0,0,0,0,0,0,0,Anthony Bradford,99.3600448392441,157.94342843187033
1928,Seattle Seahawks,36570.0,48,48,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,LT,0,0,0,0,0,0,0,Charles Cross,99.07006752235361,153.17616079544544
1929,Seattle Seahawks,29140.0,16,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,OG,0,0,0,0,0,0,0,Christian Haynes,99.25227670190286,156.15554421154968
1930,Seattle Seahawks,21475.0,10,3,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,OT,0,0,0,0,0,0,0,Michael Jerrell,99.34816881458207,157.74545801379605
1931,Seattle Seahawks,17941.0,6,6,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,OG,0,0,0,0,0,0,0,Sataoa Laumea,99.39023639228381,158.44777409213268
1932,Seattle Seahawks,23265.0,29,29,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,RT,0,0,0,0,0,0,0,Abraham Lucas,99.272936865032,156.4968072168806
1933,Seattle Seahawks,10591.0,28,9,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,C,0,0,0,0,0,0,0,Olusegun Oluwatimi,99.46641422298327,159.7271026744757
1934,Seattle Seahawks,8935.0,12,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,C,0,0,0,0,0,0,0,Jalen Sundell,99.51423871815888,160.53526004135244
1935,Seattle Seahawks,12749.0,34,13,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,15,24,3,1,0,0,0,0,0,0,0,0,0.0,0,0,0,DT,0,0,0,0,0,0,0,Quinton Bohanna,99.44127928945487,159.30390946603896
1936,Seattle Seahawks,16720.0,16,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,5,3,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,DE,0,0,0,0,0,0,0,Mike Morris,99.4128973995861,158.82732466581297
1937,Seattle Seahawks,29842.0,12,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,DT,0,0,0,0,0,0,0,Brandon Pili,99.24446097163057,156.0266282727851
1938,Seattle Seahawks,40426.0,139,118,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,38.5,200,188,41,111,0,0,11,0,6,0,8,0,0.0,0,12,0,LDT,0,0,0,0,0,0,0,Jarran Reed,99.03696386915166,152.64067149350043
1939,Seattle Seahawks,0.0,158,149,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,54.5,298,277,84,201,2,1,14,0,4,0,6,0,0.0,0,98,0,NT,0,0,0,0,0,0,0,Leonard Williams,99.73431734839167,164.30446027325794
1940,Seattle Seahawks,9089.0,17,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,10,8,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,NT,0,0,0,0,0,0,0,Cameron Young,99.51022755872242,160.4673292850137
1941,Seattle Seahawks,0.0,41,5,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,2.0,32,30,4,4,0,0,0,0,1,0,0,0,0.0,0,0,0,DE,0,0,0,0,0,0,0,Michael Dogbe,99.6096125997946,162.15851128968038
1942,Seattle Seahawks,34961.0,34,14,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,8.0,38,37,9,25,0,0,1,0,1,1,2,0,0.0,0,36,0,OLB,0,0,0,0,0,0,0,Derick Hall,99.14850928331467,154.4521450138677
1943,Seattle Seahawks,84174.0,63,48,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,6.0,253,205,23,13,4,0,16,0,0,0,2,0,0.0,0,62,0,LB,0,0,0,0,0,0,1,Ernest Jones,98.48020755619221,143.89511858465738
1944,Seattle Seahawks,24351.0,16,9,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.5,41,47,3,4,0,0,2,0,1,0,0,0,0.0,0,-2,0,LB,0,0,0,0,0,0,0,Tyrice Knight,99.29729952313521,156.90013470680435
1945,Seattle Seahawks,30519.0,48,30,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,18.0,88,45,20,32,0,0,9,0,2,0,2,0,0.0,0,3,0,LB,0,0,0,0,0,0,0,Boye Mafe,99.18987840168677,155.12912384762365
1946,Seattle Seahawks,25982.0,91,50,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,27.5,147,81,38,82,1,0,13,0,3,0,8,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Uchenna Nwosu,99.26433977187419,156.35471542865395
1947,Seattle Seahawks,9468.0,6,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Patrick O'Connell,99.5091860413342,160.4496951837658
1948,Seattle Seahawks,4571.0,2,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,DE,0,0,0,0,0,0,0,Jamie Sheriff,99.57339579184762,161.5402819267751
1949,Seattle Seahawks,11191.0,3,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Tyreke Smith,99.48769028599698,160.08615685347965
1950,Seattle Seahawks,14473.0,24,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,4,12,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Drake Thomas,99.44036817888569,159.28858919897132
1951,Seattle Seahawks,89130.0,43,19,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,2.0,114,47,5,7,3,1,10,0,0,0,6,0,0.0,0,87,0,CB,0,0,0,0,0,0,0,Coby Bryant,98.47550581576829,143.8233172071057
1952,Seattle Seahawks,8713.0,26,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,7,7,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,S,0,0,0,0,0,0,0,AJ Finley,99.51437011475039,160.5374857615988
1953,Seattle Seahawks,14403.0,31,6,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.0,32,14,2,1,0,0,4,0,0,0,0,0,0.0,0,0,0,CB,0,0,0,0,0,0,1,Tyler Hall,99.38940896684294,158.433931762921
1954,Seattle Seahawks,28639.0,38,9,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,49,11,0,0,1,0,11,0,0,0,1,0,0.0,0,33,0,CB,0,0,0,0,0,0,0,Josh Jobe,99.24397798265294,156.01866495482255
1955,Seattle Seahawks,77265.0,98,61,0,0,0.0,0,0,0,0.0,0,0.0,0,1,2,2.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.2,1.5,356,167,17,4,12,0,40,0,4,0,6,0,0.0,0,143,0,S,0,0,0,0,0,0,0,Julian Love,98.58872647357069,145.56175268153206
