,Team_df2_x,Player_df2_x,Wikipedia_Link,Pageviews,ID,Player_df1_x,Until,MP,Min,Start,Sub,Gls,Ast,NPG,PK,Sh,SoT,SoT%,ShDist,FK,PaCmp,PaCmp%,KP,Crs,PrgP,Car,TotDist,PrgC,Mis,Dis,TOnAtt,TOnSucc,TOnSucc%,Tkl,TklW,Def_3rd,Mid_3rd,Att_3rd,Blck,Int,Clr,Err,DuelW,DuelW%,CrdY,CrdR,Fls,Fld,Off,OG,Recov,GA,Sv,Sv%,CS,CS%,Pos,Team_df1,BdOr,GBoot,GGlove,POTY,TOTY,WC,Euro,UCL,Prem,IG,Wiki,Obscurity,Player_df1_y,Player_df2_y,Match Score,Team_df2_y,df2_index,df1_index
170,West Ham United,Danny Ings,https://en.wikipedia.org/wiki/Danny_Ings,,673,Danny Ings,2024-2025,238,14423,163,75,72,23,62,10,320,163,39.1,14.3,0,1666,64.7,129,7,267,2241,10679,171,296,161,282,134,47.5,151,88,30,88,33,14,33,115,2,154,30.7,21,0,144,102,65,0,388,0,0,,0,,FW,"Aston Villa,Burnley,Liverpool,Southampton,West Ham",0,0,0,0,0,0,0,0,0,,266765.0,87.80962165,Danny Ings,Danny Ings,100.0,West Ham United,414,672
12,West Ham United,Edson Álvarez,https://en.wikipedia.org/wiki/Edson_%C3%81lvarez,,44,Edson Álvarez,2024-2025,50,3606,42,8,1,2,1,0,28,4,14.3,23.3,0,1612,85.8,22,4,146,1350,7647,34,57,41,66,38,57.6,114,58,65,36,13,27,55,110,1,48,50.0,19,1,62,30,3,0,233,0,0,,0,,MF,West Ham,0,0,0,0,0,0,0,0,0,,235129.0,90.89653152,Edson Álvarez,Edson Álvarez,100.0,West Ham United,415,43
46,West Ham United,Jarrod Bowen ,https://en.wikipedia.org/wiki/Jarrod_Bowen,,185,Jarrod Bowen,2024-2025,185,14550,165,20,48,34,46,2,367,135,36.8,16.1,1,2616,66.2,201,30,315,3410,26043,448,333,270,488,204,41.8,187,110,75,58,54,19,126,89,0,139,32.0,11,0,116,259,65,0,699,0,0,,0,,"FW,MF","Hull City,West Ham",0,0,0,0,0,0,0,0,0,,725220.0,73.00073432,Jarrod Bowen,Jarrod Bowen ,96.0,West Ham United,416,184
122,West Ham United,Wes Foderingham,https://en.wikipedia.org/wiki/Wes_Foderingham,,492,Wes Foderingham,2024-2025,30,2649,29,1,0,0,0,0,0,0,,,0,596,56.5,1,0,0,575,3493,0,1,1,2,2,100.0,5,3,5,0,0,0,0,18,6,1,50.0,2,0,1,12,0,1,31,79,130,63.7,1,3.4,GK,"Sheffield Utd,West Ham",0,0,0,0,0,0,0,0,0,,128195.0,94.92915702,Wes Foderingham,Wes Foderingham,100.0,West Ham United,417,491
19,West Ham United,Alphonse Areola,https://en.wikipedia.org/wiki/Alphonse_Areola,,69,Alphonse Areola,2024-2025,85,7338,81,4,0,0,0,0,0,0,,,0,1728,70.2,0,0,1,1407,7580,0,1,0,1,1,100.0,3,2,3,0,0,0,2,37,4,25,92.6,3,0,3,8,0,2,69,133,297,71.8,16,19.8,GK,"Fulham,West Ham",0,0,0,0,0,1,0,0,0,,307986.0,87.5489991,Alphonse Areola,Alphonse Areola,100.0,West Ham United,418,68
308,West Ham United,Guido Rodríguez,https://en.wikipedia.org/wiki/Guido_Rodr%C3%ADguez,,1227,Guido Rodríguez,2024-2025,19,1017,14,5,0,0,0,0,8,1,12.5,27.8,0,419,84.1,3,0,31,284,988,2,1,6,3,2,66.7,30,16,19,11,0,9,12,28,1,8,53.3,5,0,15,11,1,0,46,0,0,,0,,MF,West Ham,0,0,0,0,0,1,0,0,0,,232289.0,92.18859504,Guido Rodríguez,Guido Rodríguez,100.0,West Ham United,419,1226
359,West Ham United,Jean-Clair Todibo ,https://en.wikipedia.org/wiki/Jean-Clair_Todibo,,1421,Jean-Clair Todibo,2024-2025,15,866,8,7,0,0,0,0,2,0,0.0,12.6,0,412,88.6,2,0,17,327,1484,3,4,6,10,6,60.0,22,15,17,5,0,8,11,47,3,15,51.7,0,0,6,3,0,0,41,0,0,,0,,DF,West Ham,0,0,0,0,0,0,0,0,0,,261491.0,91.47055573,Jean-Clair Todibo,Jean-Clair Todibo ,97.14285714285714,West Ham United,420,1420
345,West Ham United,Tomáš Souček,https://en.wikipedia.org/wiki/Tom%C3%A1%C5%A1_Sou%C4%8Dek,,1352,Tomáš Souček,2024-2025,180,14821,168,12,32,8,32,0,243,78,32.1,11.8,0,4424,74.1,92,12,572,3338,13616,88,149,76,84,36,42.9,330,174,154,151,25,86,239,468,4,717,56.1,27,1,240,123,20,2,803,0,0,,0,,MF,West Ham,0,0,0,0,0,0,0,0,0,,146770.0,91.25884053,Tomáš Souček,Tomáš Souček,100.0,West Ham United,422,1351
379,West Ham United,Aaron Wan-Bissaka,https://en.wikipedia.org/wiki/Aaron_Wan-Bissaka,,1499,Aaron Wan-Bissaka,2024-2025,194,16793,187,7,4,14,4,0,53,12,22.6,15.8,0,8122,80.0,135,58,735,5987,34478,503,196,155,445,269,60.4,547,359,316,192,39,96,365,593,5,178,47.3,25,1,136,92,8,0,1013,0,0,,0,,DF,"Crystal Palace,Manchester Utd,West Ham",0,0,0,0,0,0,0,0,0,,480558.0,80.72711665,Aaron Wan-Bissaka,Aaron Wan-Bissaka,100.0,West Ham United,423,1498
283,West Ham United,Emerson Palmieri,https://en.wikipedia.org/wiki/Emerson_Palmieri,,1117,Emerson Palmieri,2024-2025,112,8080,94,18,4,4,4,0,61,25,41.0,17.8,6,3978,80.6,78,25,290,2972,16292,223,93,54,154,64,41.6,225,136,106,90,29,27,103,220,0,83,56.1,20,0,81,85,3,1,386,0,0,,0,,DF,"Chelsea,West Ham",0,0,0,0,0,0,0,0,0,,168722.0,91.28069744,Emerson Palmieri,Emerson Palmieri,100.0,West Ham United,424,1116
118,West Ham United,Evan Ferguson ,https://en.wikipedia.org/wiki/Evan_Ferguson,,473,Evan Ferguson,2024-2025,59,2568,27,32,13,2,13,0,76,39,51.3,15.7,1,464,79.7,20,0,30,525,2327,26,73,57,31,16,51.6,23,11,5,13,5,5,4,18,0,26,38.8,2,0,36,37,10,0,59,0,0,,0,,FW,Brighton,0,0,0,0,0,0,0,0,0,,310639.0,88.25419491,Evan Ferguson,Evan Ferguson ,96.2962962962963,West Ham United,425,472
172,West Ham United,Andy Irving,https://en.wikipedia.org/wiki/Andy_Irving,,676,Andy Irving,2024-2025,8,89,0,8,0,0,0,0,3,2,66.7,25.9,0,86,90.5,0,0,7,61,223,0,1,3,1,1,100.0,6,4,2,3,1,0,0,3,0,1,50.0,1,0,3,0,0,0,7,0,0,,0,,MF,West Ham,0,0,0,0,0,0,0,0,0,,146149.0,95.29299959,Andy Irving,Andy Irving,100.0,West Ham United,426,675
324,West Ham United,Oliver Scarles,https://en.wikipedia.org/wiki/Oliver_Scarles,,1288,Oliver Scarles,2024-2025,5,97,0,5,0,0,0,0,0,0,,,0,36,70.6,0,0,4,28,154,2,1,0,4,1,25.0,3,2,3,0,0,1,0,4,0,2,50.0,0,0,0,0,0,0,8,0,0,,0,,MF,West Ham,0,0,0,0,0,0,0,0,0,,,,Oliver Scarles,Oliver Scarles,100.0,West Ham United,427,1287
312,Wolverhampton Wanderers,José Sá,https://en.wikipedia.org/wiki/Jos%C3%A9_S%C3%A1,,1253,José Sá,2024-2025,124,11002,124,0,0,2,0,0,0,0,,,0,2650,67.3,6,0,5,2402,15641,0,8,1,15,15,100.0,5,3,5,0,0,0,2,57,17,33,97.1,7,0,6,34,0,1,154,188,399,71.6,29,23.4,GK,Wolves,0,0,0,0,0,0,0,0,0,,131316.0,92.24397989,José Sá,José Sá,100.0,Wolverhampton Wanderers,428,1252
96,Wolverhampton Wanderers,Matt Doherty ,"https://en.wikipedia.org/wiki/Matt_Doherty_(footballer,_born_1992)",,396,Matt Doherty,2024-2025,165,11030,117,48,14,15,14,0,127,47,37.0,12.3,0,5193,76.4,112,31,451,3693,17841,246,165,65,160,76,47.5,236,137,145,72,19,38,165,329,5,427,60.0,15,1,123,75,13,2,588,0,0,,0,,"DF,MF","Tottenham,Wolves",0,0,0,0,0,0,0,0,0,,152304.0,91.13987587,Matt Doherty,Matt Doherty ,96.0,Wolverhampton Wanderers,429,395
7,Wolverhampton Wanderers,Rayan Aït-Nouri,https://en.wikipedia.org/wiki/Rayan_A%C3%AFt-Nouri,,25,Rayan Aït-Nouri,2024-2025,120,8518,96,24,8,9,8,0,81,28,34.6,16.7,0,3767,81.4,82,29,318,3158,17677,256,175,140,368,191,51.9,250,147,167,68,15,13,76,176,2,69,41.6,22,1,91,125,17,1,508,0,0,,0,,DF,Wolves,0,0,0,0,0,0,0,0,0,,207693.0,89.9121963,Rayan Aït-Nouri,Rayan Aït-Nouri,100.0,Wolverhampton Wanderers,430,24
53,Wolverhampton Wanderers,Santiago Bueno,https://en.wikipedia.org/wiki/Santiago_Bueno,,210,Santiago Bueno,2024-2025,28,2153,24,4,0,0,0,0,6,3,50.0,14.0,0,1010,87.9,2,0,33,759,3879,4,3,4,3,1,33.3,39,20,22,16,1,29,19,77,0,46,47.4,1,0,31,8,0,0,65,0,0,,0,,DF,Wolves,0,0,0,0,0,0,0,0,0,,55297.0,97.2458718,Santiago Bueno,Santiago Bueno,100.0,Wolverhampton Wanderers,431,209
365,Wolverhampton Wanderers,Boubacar Traoré,"https://en.wikipedia.org/wiki/Boubacar_Traor%C3%A9_(footballer,_born_2001)",,1439,Boubacar Traoré,2024-2025,34,1230,11,23,0,1,0,0,14,1,7.1,28.2,0,501,82.9,7,3,37,373,1946,13,16,20,24,14,58.3,47,28,20,22,5,4,12,8,0,13,35.1,6,0,33,6,1,0,89,0,0,,0,,MF,Wolves,0,0,0,0,0,0,0,0,0,,47137.0,97.26982323,Boubacar Traoré,Boubacar Traoré,100.0,Wolverhampton Wanderers,433,1438
15,Wolverhampton Wanderers,André,"https://en.wikipedia.org/wiki/Andr%C3%A9_(footballer,_born_2001)",,60,André,2024-2025,18,1222,16,2,0,0,0,0,2,1,50.0,24.8,0,551,92.1,8,0,47,383,1614,5,13,11,14,6,42.9,50,34,24,21,5,6,16,23,1,1,14.3,3,0,18,19,0,0,82,0,0,,0,,MF,Wolves,0,0,0,0,0,0,0,1,0,,136412.0,95.16079177,André,André,100.0,Wolverhampton Wanderers,434,59
136,Wolverhampton Wanderers,João Gomes,"https://en.wikipedia.org/wiki/Jo%C3%A3o_Gomes_(footballer,_born_2001)",,557,João Gomes,2024-2025,67,5154,61,6,5,2,5,0,47,15,31.9,18.8,0,2117,82.4,40,6,227,1597,8520,70,71,82,101,48,47.5,228,125,117,96,15,13,40,66,2,33,41.8,24,1,134,74,2,0,361,0,0,,0,,MF,Wolves,0,0,0,0,0,0,0,0,0,,214627.0,90.97126142,João Gomes,João Gomes,100.0,Wolverhampton Wanderers,435,556
350,Wolverhampton Wanderers,Jørgen Strand Larsen ,https://en.wikipedia.org/wiki/J%C3%B8rgen_Strand_Larsen,,1381,Jørgen Strand Larsen,2024-2025,23,1833,22,1,7,2,7,0,35,23,65.7,11.8,0,182,61.9,14,1,18,215,771,9,57,21,10,4,40.0,6,4,2,2,2,3,4,19,0,47,41.2,2,0,30,12,12,0,31,0,0,,0,,FW,Wolves,0,0,0,0,0,0,0,0,0,,226651.0,92.19265704,Jørgen Strand Larsen,Jørgen Strand Larsen ,97.5609756097561,Wolverhampton Wanderers,436,1380
80,Wolverhampton Wanderers,Matheus Cunha,https://en.wikipedia.org/wiki/Matheus_Cunha,,327,Matheus Cunha,2024-2025,71,5190,61,10,24,11,23,1,165,69,41.8,19.2,5,1356,75.3,71,10,192,1496,11464,202,165,100,272,131,48.2,65,35,22,34,9,10,37,50,1,32,24.1,12,0,79,114,15,0,260,0,0,,0,,"MF,FW",Wolves,0,0,0,0,0,0,0,0,0,,468919.0,82.96075174,Matheus Cunha,Matheus Cunha,100.0,Wolverhampton Wanderers,437,326
160,Wolverhampton Wanderers,Hwang Hee-chan,https://en.wikipedia.org/wiki/Hwang_Hee-chan,,625,Hwang Hee-chan,2024-2025,102,5673,62,40,22,5,21,1,94,39,41.5,13.9,0,1299,78.6,46,5,135,1386,8714,142,139,82,181,83,45.9,73,36,29,33,11,3,30,32,1,24,19.0,9,0,85,101,19,0,238,0,0,,0,,"FW,MF",Wolves,0,0,0,0,0,0,0,0,0,,280295.0,87.99420155,Hwang Hee-chan,Hwang Hee-chan,100.0,Wolverhampton Wanderers,438,624
5,Wolverhampton Wanderers,Emmanuel Agbadou,https://en.wikipedia.org/wiki/Emmanuel_Agbadou,,17,Emmanuel Agbadou,2024-2025,3,270,3,0,0,0,0,0,1,0,0.0,29.4,0,128,75.3,0,0,5,112,594,1,2,1,6,5,83.3,13,8,9,4,0,1,3,16,0,7,63.6,1,0,0,1,1,0,23,0,0,,0,,DF,Wolves,0,0,0,0,0,0,0,0,0,,8164.0,99.7174926,Emmanuel Agbadou,Emmanuel Agbadou,100.0,Wolverhampton Wanderers,439,16
257,Wolverhampton Wanderers,Yerson Mosquera,https://en.wikipedia.org/wiki/Yerson_Mosquera,,1001,Yerson Mosquera,2024-2025,5,441,5,0,0,0,0,0,2,0,0.0,12.4,0,205,85.4,2,1,7,168,683,0,4,1,0,0,,11,7,9,2,0,10,10,14,0,11,64.7,2,0,6,7,1,0,24,0,0,,0,,DF,Wolves,0,0,0,0,0,0,0,0,0,,115788.0,96.35055473,Yerson Mosquera,Yerson Mosquera,100.0,Wolverhampton Wanderers,440,1000
86,Wolverhampton Wanderers,Craig Dawson,https://en.wikipedia.org/wiki/Craig_Dawson,,355,Craig Dawson,2024-2025,303,25696,287,16,21,5,21,0,142,51,26.8,10.3,0,5765,80.1,34,14,370,4718,21515,40,54,24,34,22,64.7,172,153,114,49,9,211,251,755,7,496,64.8,57,2,281,128,15,4,716,0,0,,0,,DF,"Watford,West Brom,West Ham,Wolves",0,0,0,0,0,0,0,0,0,,139462.0,93.18590712,Craig Dawson,Craig Dawson,100.0,Wolverhampton Wanderers,441,354
137,Wolverhampton Wanderers,Rodrigo Gomes,https://en.wikipedia.org/wiki/Rodrigo_Gomes,,558,Rodrigo Gomes,2024-2025,16,551,6,10,1,0,1,0,4,2,50.0,15.9,0,139,65.0,9,3,22,145,980,17,13,6,10,3,30.0,17,11,10,7,0,1,4,14,1,4,22.2,0,0,2,4,0,0,19,0,0,,0,,"DF,FW",Wolves,0,0,0,0,0,0,0,0,0,,70610.0,97.25664871,Rodrigo Gomes,Rodrigo Gomes,100.0,Wolverhampton Wanderers,443,557
102,Wolverhampton Wanderers,Tommy Doyle,"https://en.wikipedia.org/wiki/Tommy_Doyle_(footballer,_born_2001)",,407,Tommy Doyle,2024-2025,45,1682,14,31,0,1,0,0,23,6,26.1,25.4,2,1108,83.5,15,2,119,885,4435,27,13,10,11,5,45.5,35,18,15,13,7,13,17,26,1,1,10.0,3,0,16,10,0,0,131,0,0,,0,,MF,"Manchester City,Wolves",0,0,0,0,0,0,0,0,0,,149800.0,93.70634865,Tommy Doyle,Tommy Doyle,100.0,Wolverhampton Wanderers,444,406
320,Wolverhampton Wanderers,Pablo Sarabia,https://en.wikipedia.org/wiki/Pablo_Sarabia,,1280,Pablo Sarabia,2024-2025,52,2859,33,19,6,7,4,2,72,27,37.5,17.6,8,1051,69.4,66,10,176,1075,5072,66,57,41,63,23,36.5,41,25,15,18,8,1,14,15,1,12,24.0,9,0,39,40,16,0,145,0,0,,0,,"FW,MF",Wolves,0,0,0,0,0,0,0,0,0,,157037.0,93.23992413,Pablo Sarabia,Pablo Sarabia,100.0,Wolverhampton Wanderers,445,1279
328,Wolverhampton Wanderers,Nélson Semedo ,https://en.wikipedia.org/wiki/N%C3%A9lson_Semedo,,1302,Nélson Semedo,2024-2025,150,12438,144,6,1,7,1,0,77,23,29.9,21.1,0,5804,80.0,90,33,503,4775,28435,381,224,118,371,206,55.5,331,200,216,86,29,46,134,385,7,127,44.7,34,2,189,129,7,1,762,0,0,,0,,"DF,MF",Wolves,0,0,0,0,0,0,0,0,0,,178973.0,90.41280865,Nélson Semedo,Nélson Semedo ,96.2962962962963,Wolverhampton Wanderers,446,1301
138,Wolverhampton Wanderers,Toti Gomes,https://en.wikipedia.org/wiki/Toti_Gomes,,559,Toti Gomes,2024-2025,72,5380,60,12,2,4,2,0,18,7,38.9,11.6,0,2789,82.2,14,5,149,2108,9331,33,38,19,69,48,69.6,101,64,74,22,5,40,52,225,4,110,62.5,18,0,67,30,7,0,265,0,0,,0,,DF,Wolves,0,0,0,0,0,0,0,0,0,,70833.0,95.29122807,Toti Gomes,Toti Gomes,100.0,Wolverhampton Wanderers,447,558
35,Wolverhampton Wanderers,Dan Bentley,https://en.wikipedia.org/wiki/Dan_Bentley_(footballer),,149,Daniel Bentley,2024-2025,7,563,5,2,0,0,0,0,0,0,,,0,157,70.1,0,0,0,95,511,0,0,0,0,0,,1,1,1,0,0,0,0,1,1,2,66.7,0,0,0,1,0,0,7,10,18,64.3,1,20.0,GK,Wolves,0,0,0,0,0,0,0,0,0,,,98.10159209,Daniel Bentley,Dan Bentley,88.0,Wolverhampton Wanderers,448,148
124,Wolverhampton Wanderers,Carlos Forbs ,https://en.wikipedia.org/wiki/Carlos_Forbs,,495,Carlos Forbs,2024-2025,9,237,1,8,0,0,0,0,2,0,0.0,19.1,0,56,64.4,1,1,8,72,435,9,7,4,12,7,58.3,8,5,5,2,1,0,1,2,1,1,25.0,2,0,2,1,0,0,11,0,0,,0,,"MF,FW",Wolves,0,0,0,0,0,0,0,0,0,,125615.0,95.87483617,Carlos Forbs,Carlos Forbs ,96.0,Wolverhampton Wanderers,449,494
33,Wolverhampton Wanderers,Jean‐Ricner Bellegarde,https://en.wikipedia.org/wiki/Jean%E2%80%90Ricner_Bellegarde,,138,Jean-Ricner Bellegarde,2024-2025,43,1818,20,23,3,3,3,0,27,7,25.9,19.0,1,452,78.6,23,3,58,509,3442,53,40,34,76,23,30.3,32,19,15,12,5,5,16,22,1,11,22.0,3,1,27,45,3,0,72,0,0,,0,,"MF,FW",Wolves,0,0,0,0,0,0,0,0,0,,,97.92382454,Jean-Ricner Bellegarde,Jean‐Ricner Bellegarde,95.45454545454545,Wolverhampton Wanderers,450,137
146,Wolverhampton Wanderers,Gonçalo Guedes,https://en.wikipedia.org/wiki/Gon%C3%A7alo_Guedes,,586,Gonçalo Guedes,2024-2025,33,1330,13,20,3,5,3,0,34,12,35.3,19.5,1,300,70.4,19,7,43,367,2764,45,49,20,34,10,29.4,21,10,5,8,8,0,5,4,0,10,35.7,2,0,25,37,5,0,63,0,0,,0,,"FW,MF",Wolves,0,0,0,0,0,0,0,0,0,,166717.0,93.62973138,Gonçalo Guedes,Gonçalo Guedes,100.0,Wolverhampton Wanderers,451,585
141,Wolverhampton Wanderers,Enso González,https://en.wikipedia.org/wiki/Enso_Gonz%C3%A1lez,,563,Enso Gonzalez,2023-2024,1,1,0,1,0,0,0,0,0,0,,,0,6,100.0,0,0,0,4,35,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,,0,,"MF,DF",Wolves,0,0,0,0,0,0,0,0,0,,,98.99927771,Enso Gonzalez,Enso González,92.3076923076923,Wolverhampton Wanderers,452,562
182,Wolverhampton Wanderers,Sam Johnstone,https://en.wikipedia.org/wiki/Sam_Johnstone,,710,Sam Johnstone,2024-2025,73,6566,73,0,0,1,0,0,0,0,,,0,1389,56.6,2,0,0,1393,9117,0,1,0,0,0,,1,0,1,0,0,0,3,32,2,14,87.5,3,0,3,5,0,0,71,128,251,69.3,15,20.5,GK,"Crystal Palace,Manchester Utd,West Brom,Wolves",0,0,0,0,0,0,0,0,0,,181075.0,91.83421773,Sam Johnstone,Sam Johnstone,100.0,Wolverhampton Wanderers,453,709
216,Wolverhampton Wanderers,Pedro Lima,"https://en.wikipedia.org/wiki/Pedro_Lima_(footballer,_born_2006)",,832,Pedro Lima,2024-2025,1,58,1,0,0,0,0,0,0,0,,,0,19,73.1,2,2,3,13,74,3,1,0,1,0,0.0,1,0,0,0,1,0,1,4,0,0,0.0,0,0,0,0,0,0,1,0,0,,0,,DF,Wolves,0,0,0,0,0,0,0,0,0,,60603.0,98.20877259,Pedro Lima,Pedro Lima,100.0,Wolverhampton Wanderers,456,831
128,Wolverhampton Wanderers,Nathan Fraser,https://en.wikipedia.org/wiki/Nathan_Fraser,,510,Nathan Fraser,2023-2024,7,186,1,6,0,0,0,0,3,2,66.7,16.6,0,33,78.6,2,0,2,32,88,1,4,2,0,0,,5,2,2,1,2,1,1,2,0,3,25.0,1,0,5,3,0,0,8,0,0,,0,,FW,Wolves,0,0,0,0,0,0,0,0,0,,61332.0,97.92206577,Nathan Fraser,Nathan Fraser,100.0,Wolverhampton Wanderers,458,509
