,Unnamed: 0,Team_df2_x,Player_df2_x,Wikipedia_Link,Pageviews,ID,Player_df1_x,Until,G,GS,All_Star,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%,TS%,eFG%,Pos,Team_df1,MVP,ROY,DPOY,All_NBA,Champ,IG,Player_df1_y,Player_df2_y,Match Score,Team_df2_y,df2_index,df1_index,Team_Pageviews
449,211,San Antonio Spurs,Harrison Ingram,https://en.wikipedia.org/wiki/Harrison_Ingram,106114.0,371,Harrison Ingram,2024-25,1,0,0,7,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0,0.0,,,0.0,0.0,F,SAS,0,0,0,0,0,48983.0,Harrison Ingram,Harrison Ingram,100.0,San Antonio Spurs,472,370,644137
450,233,San Antonio Spurs,Keldon Johnson,https://en.wikipedia.org/wiki/Keldon_Johnson,143888.0,403,Keldon Johnson,2024-25,331,232,0,9688,1931,4161,1397,2642,534,1519,854,1122,382,1428,1810,727,234,81,449,645,5250,0.464,0.529,0.352,0.761,0.564,0.528,G,SAS,0,0,0,0,0,162138.0,Keldon Johnson,Keldon Johnson,100.0,San Antonio Spurs,473,402,644137
451,287,San Antonio Spurs,Sandro Mamukelashvili,https://en.wikipedia.org/wiki/Sandro_Mamukelashvili,93698.0,484,Sandro Mamukelashvili,2024-25,155,15,0,1731,265,569,175,309,90,260,98,135,165,311,476,143,34,39,80,131,718,0.466,0.566,0.346,0.726,0.571,0.545,C-F,"MIL,SAS",0,0,0,0,0,80165.0,Sandro Mamukelashvili,Sandro Mamukelashvili,100.0,San Antonio Spurs,474,483,644137
452,308,San Antonio Spurs,Jordan McLaughlin,https://en.wikipedia.org/wiki/Jordan_McLaughlin,51245.0,519,JaQuori McLaughlin,2021-22,4,0,0,11,0,2,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0.0,0.0,0.0,,0.0,0.0,G,DAL,0,0,0,0,0,0.0,JaQuori McLaughlin,Jordan McLaughlin,80.0,San Antonio Spurs,475,518,644137
453,321,San Antonio Spurs,Riley Minix,https://en.wikipedia.org/wiki/Riley_Minix,20616.0,537,Riley Minix,2024-25,1,0,0,7,0,1,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0.0,,0.0,,0.0,0.0,G,SAS,0,0,0,0,0,0.0,Riley Minix,Riley Minix,100.0,San Antonio Spurs,476,536,644137
454,355,San Antonio Spurs,Chris Paul,https://en.wikipedia.org/wiki/Chris_Paul,1446349.0,605,Chris Paul,2024-25,1313,1273,12,44512,8029,17081,6237,12226,1792,4855,4831,5548,779,5076,5855,12232,2669,209,3031,3113,22681,0.47,0.51,0.369,0.871,0.581,0.523,G,"GSW,HOU,LAC,NOH,NOK,OKC,PHO,SAS",0,1,0,11,0,11669428.0,Chris Paul,Chris Paul,100.0,San Antonio Spurs,477,604,644137
455,432,San Antonio Spurs,Jeremy Sochan,https://en.wikipedia.org/wiki/Jeremy_Sochan,313068.0,731,Jeremy Sochan,2024-25,152,145,0,4288,706,1547,592,1147,114,400,243,330,291,657,948,448,125,77,277,358,1769,0.456,0.516,0.285,0.736,0.523,0.493,F-G,SAS,0,0,0,0,0,423890.0,Jeremy Sochan,Jeremy Sochan,100.0,San Antonio Spurs,478,730,644137
456,467,San Antonio Spurs,Devin Vassell,https://en.wikipedia.org/wiki/Devin_Vassell,97230.0,786,Devin Vassell,2024-25,265,148,0,7190,1366,3079,849,1676,517,1403,413,513,123,864,987,686,266,111,289,403,3662,0.444,0.507,0.368,0.805,0.554,0.528,G-F,SAS,0,0,0,0,0,101712.0,Devin Vassell,Devin Vassell,100.0,San Antonio Spurs,479,785,644137
457,487,San Antonio Spurs,Victor Wembanyama,https://en.wikipedia.org/wiki/Victor_Wembanyama,3266396.0,818,Victor Wembanyama,2024-25,107,107,0,3299,873,1867,629,1145,244,722,412,509,225,917,1142,407,127,398,384,232,2402,0.468,0.549,0.338,0.809,0.574,0.533,C-F,SAS,0,1,0,0,0,4396476.0,Victor Wembanyama,Victor Wembanyama,100.0,San Antonio Spurs,480,817,644137
458,488,San Antonio Spurs,Blake Wesley,https://en.wikipedia.org/wiki/Blake_Wesley_(basketball),45098.0,819,Blake Wesley,2024-25,125,4,0,1815,207,509,171,381,36,128,93,143,36,162,198,315,63,17,145,170,543,0.407,0.449,0.281,0.65,0.475,0.442,G,SAS,0,0,0,0,0,0.0,Blake Wesley,Blake Wesley,100.0,San Antonio Spurs,481,818,644137
459,3,Toronto Raptors,Ochai Agbaji,https://en.wikipedia.org/wiki/Ochai_Agbaji,182836.0,4,Ochai Agbaji,2024-25,176,83,0,3977,510,1148,305,555,205,593,112,153,153,331,484,217,94,80,135,299,1337,0.444,0.55,0.346,0.732,0.55,0.534,G,"TOR,UTA",0,0,0,0,0,135557.0,Ochai Agbaji,Ochai Agbaji,100.0,Toronto Raptors,482,3,602418
460,26,Toronto Raptors,Scottie Barnes,https://en.wikipedia.org/wiki/Scottie_Barnes,541501.0,39,Scottie Barnes,2024-25,240,239,1,8397,1593,3374,1330,2510,263,864,633,834,563,1231,1794,1181,281,231,554,544,4082,0.472,0.53,0.304,0.759,0.546,0.511,G-F,TOR,0,1,0,0,0,725363.0,Scottie Barnes,Scottie Barnes,100.0,Toronto Raptors,483,38,602418
461,27,Toronto Raptors,RJ Barrett,https://en.wikipedia.org/wiki/RJ_Barrett,533762.0,40,RJ Barrett,2024-25,363,362,0,12089,2474,5648,1876,3909,598,1739,1285,1815,332,1678,2010,1167,239,103,814,846,6831,0.438,0.48,0.344,0.708,0.53,0.491,G-F,"NYK,TOR",0,0,0,0,0,1000000.0,RJ Barrett,RJ Barrett,100.0,Toronto Raptors,484,39,602418
462,30,Toronto Raptors,Jamison Battle,https://en.wikipedia.org/wiki/Jamison_Battle,63500.0,45,Jamison Battle,2024-25,33,0,0,426,65,142,21,36,44,106,12,14,19,43,62,31,4,4,12,36,186,0.458,0.583,0.415,0.857,0.628,0.613,F,TOR,0,0,0,0,0,10309.0,Jamison Battle,Jamison Battle,100.0,Toronto Raptors,485,44,602418
463,45,Toronto Raptors,Chris Boucher,https://en.wikipedia.org/wiki/Chris_Boucher_(basketball),116669.0,76,Chris Boucher,2024-25,394,23,0,7001,1241,2540,889,1495,352,1045,660,847,689,1338,2027,192,194,381,215,745,3494,0.489,0.595,0.337,0.779,0.6,0.558,F,"GSW,TOR",0,0,0,0,2,172805.0,Chris Boucher,Chris Boucher,100.0,Toronto Raptors,486,75,602418
464,76,Toronto Raptors,Colin Castleton,https://en.wikipedia.org/wiki/Colin_Castleton,69888.0,135,Colin Castleton,2024-25,26,0,0,105,11,26,11,22,0,4,16,17,9,12,21,3,3,1,4,17,38,0.423,0.5,0.0,0.941,0.568,0.423,F,"LAL,MEM",0,0,0,0,0,28131.0,Colin Castleton,Colin Castleton,100.0,Toronto Raptors,487,134,602418
465,79,Toronto Raptors,Ulrich Chomche,https://en.wikipedia.org/wiki/Ulrich_Chomche,82315.0,144,Ulrich Chomche,2024-25,5,0,0,19,2,3,2,3,0,0,0,0,2,2,4,1,0,0,2,4,4,0.667,0.667,,,0.667,0.667,F-C,TOR,0,0,0,0,0,13235.0,Ulrich Chomche,Ulrich Chomche,100.0,Toronto Raptors,488,143,602418
466,112,Toronto Raptors,Gradey Dick,https://en.wikipedia.org/wiki/Gradey_Dick,339096.0,199,Gradey Dick,2024-25,96,53,0,2367,387,929,215,445,172,484,144,162,54,199,253,145,65,9,109,169,1090,0.417,0.483,0.355,0.889,0.545,0.509,G,TOR,0,0,0,0,0,406690.0,Gradey Dick,Gradey Dick,100.0,Toronto Raptors,489,198,602418
467,210,Toronto Raptors,Brandon Ingram,https://en.wikipedia.org/wiki/Brandon_Ingram,346297.0,370,Brandon Ingram,2024-25,495,456,1,16316,3528,7541,2841,5649,687,1892,1913,2429,361,2205,2566,2130,358,280,1268,1198,9656,0.468,0.503,0.363,0.788,0.561,0.513,F,"LAL,NOP",0,0,0,0,0,2144666.0,Brandon Ingram,Brandon Ingram,100.0,Toronto Raptors,490,369,602418
468,271,Toronto Raptors,A.J. Lawson,https://en.wikipedia.org/wiki/A._J._Lawson,43917.0,455,A.J. Lawson,2024-25,60,0,0,433,79,172,54,92,25,80,18,33,21,53,74,22,12,3,17,33,201,0.459,0.587,0.313,0.545,0.539,0.532,G,"DAL,MIN,TOR",0,0,0,0,0,32223.0,A.J. Lawson,A.J. Lawson,100.0,Toronto Raptors,491,454,602418
469,328,Toronto Raptors,Jonathan Mogbo,https://en.wikipedia.org/wiki/Jonathan_Mogbo,66978.0,545,Jonathan Mogbo,2024-25,36,6,0,589,70,151,62,126,8,25,35,48,63,86,149,56,26,16,31,66,183,0.464,0.492,0.32,0.729,0.532,0.49,F,TOR,0,0,0,0,0,14445.0,Jonathan Mogbo,Jonathan Mogbo,100.0,Toronto Raptors,492,544,602418
470,365,Toronto Raptors,Jakob Pöltl,https://en.wikipedia.org/wiki/Jakob_P%C3%B6ltl,126538.0,622,Jakob Poeltl,2024-25,575,321,0,12810,2224,3535,2222,3529,2,6,584,1066,1552,2445,3997,1023,359,731,684,1426,5034,0.629,0.63,0.333,0.548,0.629,0.629,C,"SAS,TOR",0,0,0,0,0,77270.0,Jakob Poeltl,Jakob Pöltl,86.95652173913044,Toronto Raptors,493,621,602418
471,380,Toronto Raptors,Immanuel Quickley,https://en.wikipedia.org/wiki/Immanuel_Quickley,192826.0,644,Immanuel Quickley,2024-25,300,74,0,7630,1368,3261,754,1617,614,1644,774,900,132,868,1000,1067,220,40,374,582,4124,0.42,0.466,0.373,0.86,0.564,0.514,G,"NYK,TOR",0,0,0,0,0,281004.0,Immanuel Quickley,Immanuel Quickley,100.0,Toronto Raptors,494,643,602418
472,390,Toronto Raptors,Jared Rhoden,https://en.wikipedia.org/wiki/Jared_Rhoden,17829.0,658,Jared Rhoden,2024-25,35,0,0,455,52,118,35,65,17,53,11,14,16,58,74,20,8,14,11,52,132,0.441,0.538,0.321,0.786,0.532,0.513,G,"CHO,DET,TOR",0,0,0,0,0,8891.0,Jared Rhoden,Jared Rhoden,100.0,Toronto Raptors,495,657,602418
473,395,Toronto Raptors,Orlando Robinson,https://en.wikipedia.org/wiki/Orlando_Robinson,34971.0,669,Orlando Robinson,2024-25,76,8,0,786,90,178,81,152,9,26,45,63,79,145,224,68,22,21,38,94,234,0.506,0.533,0.346,0.714,0.569,0.531,F,"MIA,SAC,TOR",0,0,0,0,0,13955.0,Orlando Robinson,Orlando Robinson,100.0,Toronto Raptors,496,668,602418
474,417,Toronto Raptors,Jamal Shead,https://en.wikipedia.org/wiki/Jamal_Shead,113781.0,703,Jamal Shead,2024-25,38,0,0,608,80,186,50,104,30,82,15,22,10,30,40,128,23,4,55,66,205,0.43,0.481,0.366,0.682,0.524,0.511,G,TOR,0,0,0,0,0,33327.0,Jamal Shead,Jamal Shead,100.0,Toronto Raptors,497,702,602418
475,443,Toronto Raptors,Garrett Temple,https://en.wikipedia.org/wiki/Garrett_Temple,105392.0,751,Garrett Temple,2024-25,756,289,0,15287,1619,4040,904,1958,715,2082,585,787,311,1381,1692,1238,598,240,662,1348,4538,0.401,0.462,0.343,0.743,0.517,0.489,G,"BRK,CHA,CHI,HOU,LAC,MEM,MIL,NOP,SAC,SAS,TOR,WAS",0,0,0,0,0,59230.0,Garrett Temple,Garrett Temple,100.0,Toronto Raptors,498,750,602418
476,480,Toronto Raptors,Ja'Kobe Walter,https://en.wikipedia.org/wiki/Ja%27Kobe_Walter,96552.0,804,Ja'Kobe Walter,2024-25,24,7,0,455,65,165,41,84,24,81,24,36,20,38,58,34,12,6,21,46,178,0.394,0.488,0.296,0.667,0.492,0.467,G,TOR,0,0,0,0,0,51702.0,Ja'Kobe Walter,Ja'Kobe Walter,100.0,Toronto Raptors,499,803,602418
477,86,Utah Jazz,Jordan Clarkson,https://en.wikipedia.org/wiki/Jordan_Clarkson,354153.0,153,Jordan Clarkson,2024-25,738,225,0,20423,4409,10089,3050,6031,1359,4058,1604,1931,636,1843,2479,2157,602,114,1385,1247,11781,0.437,0.506,0.335,0.831,0.539,0.504,G,"CLE,LAL,UTA",0,0,0,0,0,2055843.0,Jordan Clarkson,Jordan Clarkson,100.0,Utah Jazz,500,152,494784
478,91,Utah Jazz,Isaiah Collier,https://en.wikipedia.org/wiki/Isaiah_Collier,119353.0,159,Isaiah Collier,2024-25,32,8,0,652,56,158,44,97,12,61,18,31,10,78,88,147,23,7,78,62,142,0.354,0.454,0.197,0.581,0.414,0.392,G,UTA,0,0,0,0,0,104252.0,Isaiah Collier,Isaiah Collier,100.0,Utah Jazz,501,158,494784
479,92,Utah Jazz,John Collins,https://en.wikipedia.org/wiki/John_Collins_(basketball),112369.0,160,John Collins,2024-25,459,397,0,13327,2833,5186,2361,3889,472,1297,1141,1443,1019,2682,3701,685,279,463,689,1398,7279,0.546,0.607,0.364,0.791,0.625,0.592,F,"ATL,UTA",0,0,0,0,0,190465.0,John Collins,John Collins,100.0,Utah Jazz,502,159,494784
480,138,Utah Jazz,Kyle Filipowski,https://en.wikipedia.org/wiki/Kyle_Filipowski,545941.0,240,Kyle Filipowski,2024-25,30,8,0,532,68,137,50,79,18,58,26,43,27,107,134,54,19,4,31,55,180,0.496,0.633,0.31,0.605,0.577,0.562,F-C,UTA,0,0,0,0,0,69394.0,Kyle Filipowski,Kyle Filipowski,100.0,Utah Jazz,503,239,494784
481,152,Utah Jazz,Keyonte George,https://en.wikipedia.org/wiki/Keyonte_George,121647.0,270,Keyonte George,2024-25,105,74,0,2963,485,1232,254,556,231,676,263,317,30,283,313,500,60,13,282,145,1464,0.394,0.457,0.342,0.83,0.534,0.487,G,UTA,0,0,0,0,0,182376.0,Keyonte George,Keyonte George,100.0,Utah Jazz,504,269,494784
482,179,Utah Jazz,Elijah Harkless,https://en.wikipedia.org/wiki/Elijah_Harkless,3481.0,316,Elijah Harkless,2024-25,4,0,0,67,4,14,1,3,3,11,1,4,2,7,9,3,5,0,2,9,12,0.286,0.333,0.273,0.25,0.381,0.393,G,UTA,0,0,0,0,0,0.0,Elijah Harkless,Elijah Harkless,100.0,Utah Jazz,505,315,494784
483,189,Utah Jazz,Taylor Hendricks,https://en.wikipedia.org/wiki/Taylor_Hendricks,78429.0,332,Taylor Hendricks,2024-25,43,26,0,931,112,258,56,106,56,152,26,33,51,149,200,34,33,34,29,85,306,0.434,0.528,0.368,0.788,0.561,0.543,F,UTA,0,0,0,0,0,57098.0,Taylor Hendricks,Taylor Hendricks,100.0,Utah Jazz,506,331,494784
484,250,Utah Jazz,Johnny Juzang,https://en.wikipedia.org/wiki/Johnny_Juzang,106503.0,425,Johnny Juzang,2024-25,70,10,0,1175,165,403,64,128,101,275,34,43,34,129,163,64,20,10,32,104,465,0.409,0.5,0.367,0.791,0.551,0.535,G,UTA,0,0,0,0,0,92015.0,Johnny Juzang,Johnny Juzang,100.0,Utah Jazz,507,424,494784
485,253,Utah Jazz,Walker Kessler,https://en.wikipedia.org/wiki/Walker_Kessler,179857.0,431,Walker Kessler,2024-25,170,94,0,4144,676,971,669,946,7,25,185,338,534,929,1463,178,71,407,170,371,1544,0.696,0.707,0.28,0.547,0.689,0.7,C,UTA,0,0,0,0,0,107459.0,Walker Kessler,Walker Kessler,100.0,Utah Jazz,508,430,494784
486,290,Utah Jazz,Lauri Markkanen,https://en.wikipedia.org/wiki/Lauri_Markkanen,492484.0,490,Lauri Markkanen,2024-25,434,408,1,13466,2724,5965,1625,3029,1099,2936,1384,1595,612,2499,3111,646,307,214,602,816,7931,0.457,0.536,0.374,0.868,0.595,0.549,F-C,"CHI,CLE,UTA",0,0,0,0,0,441692.0,Lauri Markkanen,Lauri Markkanen,100.0,Utah Jazz,509,489,494784
487,340,Utah Jazz,Sviatoslav Mykhailiuk,https://en.wikipedia.org/wiki/Sviatoslav_Mykhailiuk,132193.0,566,Svi Mykhailiuk,2024-25,307,62,0,4877,693,1709,291,598,402,1111,181,238,100,428,528,414,171,29,263,288,1969,0.406,0.487,0.362,0.761,0.543,0.523,G-F,"BOS,CHO,DET,LAL,NYK,OKC,TOR,UTA",0,0,0,0,1,0.0,Svi Mykhailiuk,Sviatoslav Mykhailiuk,80.0,Utah Jazz,511,565,494784
488,372,Utah Jazz,Micah Potter,https://en.wikipedia.org/wiki/Micah_Potter,59478.0,634,Micah Potter,2024-25,42,6,0,546,53,116,27,47,26,69,11,13,34,96,130,23,10,13,18,41,143,0.457,0.574,0.377,0.846,0.587,0.569,C,"DET,UTA",0,0,0,0,0,13868.0,Micah Potter,Micah Potter,100.0,Utah Jazz,512,633,494784
489,411,Utah Jazz,Brice Sensabaugh,https://en.wikipedia.org/wiki/Brice_Sensabaugh,47367.0,696,Brice Sensabaugh,2024-25,63,11,0,1152,198,456,106,199,92,257,67,73,36,151,187,99,30,9,95,86,555,0.434,0.533,0.358,0.918,0.569,0.535,F,UTA,0,0,0,0,0,44104.0,Brice Sensabaugh,Brice Sensabaugh,100.0,Utah Jazz,513,695,494784
490,412,Utah Jazz,Collin Sexton,https://en.wikipedia.org/wiki/Collin_Sexton,175679.0,697,Collin Sexton,2024-25,383,311,0,11525,2624,5587,2049,4102,575,1485,1390,1655,334,749,1083,1396,299,51,888,861,7213,0.47,0.5,0.387,0.84,0.571,0.521,G,"CLE,UTA",0,0,0,0,0,0.0,Collin Sexton,Collin Sexton,100.0,Utah Jazz,514,696,494784
491,435,Utah Jazz,Jaden Springer,https://en.wikipedia.org/wiki/Jaden_Springer,137781.0,736,Jaden Springer,2024-25,85,4,0,672,81,198,69,141,12,57,53,67,44,64,108,58,47,20,40,93,227,0.409,0.489,0.211,0.791,0.499,0.439,G,"BOS,PHI,UTA",0,0,0,0,1,173264.0,Jaden Springer,Jaden Springer,100.0,Utah Jazz,515,735,494784
492,458,Utah Jazz,Oscar Tshiebwe,https://en.wikipedia.org/wiki/Oscar_Tshiebwe,123814.0,775,Oscar Tshiebwe,2024-25,11,0,0,88,14,26,14,26,0,0,12,16,13,23,36,2,6,1,1,13,40,0.538,0.538,,0.75,0.605,0.538,F,"IND,UTA",0,0,0,0,0,92640.0,Oscar Tshiebwe,Oscar Tshiebwe,100.0,Utah Jazz,516,774,494784
493,496,Utah Jazz,Cody Williams,https://en.wikipedia.org/wiki/Cody_Williams,182639.0,832,Cody Williams,2024-25,25,11,0,525,35,116,20,55,15,61,14,22,12,42,54,33,12,10,20,46,99,0.302,0.364,0.246,0.636,0.394,0.366,G-F,UTA,0,0,0,0,0,53231.0,Cody Williams,Cody Williams,100.0,Utah Jazz,517,831,494784
494,36,Washington Wizards,Saddiq Bey,https://en.wikipedia.org/wiki/Saddiq_Bey,113686.0,58,Saddiq Bey,2023-24,292,223,0,8804,1372,3360,722,1514,650,1846,709,842,415,1117,1532,538,246,54,281,449,4103,0.408,0.477,0.352,0.842,0.55,0.505,F,"ATL,DET",0,0,0,0,0,61664.0,Saddiq Bey,Saddiq Bey,100.0,Washington Wizards,518,57,551729
495,53,Washington Wizards,Malcolm Brogdon,https://en.wikipedia.org/wiki/Malcolm_Brogdon,283297.0,91,Malcolm Brogdon,2024-25,457,296,0,13364,2583,5575,1832,3643,751,1932,1104,1263,359,1540,1899,2129,367,108,782,842,7021,0.463,0.503,0.389,0.874,0.573,0.531,G,"BOS,IND,MIL,POR,WAS",0,1,0,0,0,157156.0,Malcolm Brogdon,Malcolm Brogdon,100.0,Washington Wizards,519,90,551729
496,78,Washington Wizards,Justin Champagnie,https://en.wikipedia.org/wiki/Justin_Champagnie,76914.0,140,Justin Champagnie,2024-25,79,14,0,1056,149,315,94,162,55,153,36,47,101,153,254,58,45,28,40,99,389,0.473,0.58,0.359,0.766,0.579,0.56,F,"BOS,TOR,WAS",0,0,0,0,0,21750.0,Justin Champagnie,Justin Champagnie,100.0,Washington Wizards,521,139,551729
497,96,Washington Wizards,Bilal Coulibaly,https://en.wikipedia.org/wiki/Bilal_Coulibaly,209238.0,168,Bilal Coulibaly,2024-25,100,52,0,2951,349,819,247,496,102,323,181,248,109,336,445,236,105,75,166,226,981,0.426,0.498,0.316,0.73,0.528,0.488,F,WAS,0,0,0,0,0,153606.0,Bilal Coulibaly,Bilal Coulibaly,100.0,Washington Wizards,522,167,551729
498,153,Washington Wizards,Kyshawn George,https://en.wikipedia.org/wiki/Kyshawn_George,120216.0,271,Kyshawn George,2024-25,36,8,0,916,94,268,42,84,52,184,35,46,30,107,137,80,30,22,41,108,275,0.351,0.5,0.283,0.761,0.477,0.448,G,WAS,0,0,0,0,0,32064.0,Kyshawn George,Kyshawn George,100.0,Washington Wizards,523,270,551729
499,158,Washington Wizards,Anthony Gill,https://en.wikipedia.org/wiki/Anthony_Gill_(basketball),32740.0,277,Anthony Gill,2024-25,208,15,0,1950,258,502,218,368,40,134,148,195,129,228,357,113,41,39,70,218,704,0.514,0.592,0.299,0.759,0.599,0.554,F,WAS,0,0,0,0,0,0.0,Anthony Gill,Anthony Gill,100.0,Washington Wizards,524,276,551729
500,197,Washington Wizards,Richaun Holmes,https://en.wikipedia.org/wiki/Richaun_Holmes,68113.0,348,Richaun Holmes,2024-25,465,171,0,8886,1632,2712,1583,2532,49,180,639,857,799,1650,2449,438,234,430,387,1158,3952,0.602,0.625,0.272,0.746,0.64,0.611,C-F,"DAL,PHI,PHO,SAC,WAS",0,0,0,0,0,62389.0,Richaun Holmes,Richaun Holmes,100.0,Washington Wizards,525,347,551729
501,229,Washington Wizards,AJ Johnson,https://en.wikipedia.org/wiki/AJ_Johnson_(basketball),59665.0,397,AJ Johnson,2024-25,5,0,0,11,3,6,2,5,1,1,0,0,0,2,2,1,0,0,2,0,7,0.5,0.4,1.0,,0.583,0.583,G,"MIL,WAS",0,0,0,0,0,0.0,AJ Johnson,AJ Johnson,100.0,Washington Wizards,526,396,551729
502,237,Washington Wizards,Colby Jones,https://en.wikipedia.org/wiki/Colby_Jones,30251.0,410,Colby Jones,2024-25,53,0,0,314,39,96,33,65,6,31,6,11,23,37,60,25,12,11,17,42,90,0.406,0.508,0.194,0.545,0.446,0.438,G,SAC,0,0,0,0,0,36769.0,Colby Jones,Colby Jones,100.0,Washington Wizards,527,409,551729
503,256,Washington Wizards,Corey Kispert,https://en.wikipedia.org/wiki/Corey_Kispert,79002.0,435,Corey Kispert,2024-25,267,103,0,6924,1062,2233,533,849,529,1384,284,356,135,614,749,388,126,54,240,387,2937,0.476,0.628,0.382,0.798,0.615,0.594,G-F,WAS,0,0,0,0,0,74549.0,Corey Kispert,Corey Kispert,100.0,Washington Wizards,528,434,551729
504,294,Washington Wizards,Jaylen Martin,https://en.wikipedia.org/wiki/Jaylen_Martin,19659.0,494,Jaylen Martin,2024-25,3,0,0,5,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,3,0.5,0.0,1.0,,0.75,0.75,F,"BRK,WAS",0,0,0,0,0,45229.0,Jaylen Martin,Jaylen Martin,100.0,Washington Wizards,529,493,551729
505,313,Washington Wizards,Khris Middleton,https://en.wikipedia.org/wiki/Khris_Middleton,251117.0,527,Khris Middleton,2024-25,757,657,3,23403,4611,10023,3224,6443,1387,3580,2079,2367,474,3160,3634,3007,884,146,1591,1914,12688,0.46,0.5,0.387,0.878,0.573,0.529,F-G,"DET,MIL,WAS",0,0,0,0,1,413165.0,Khris Middleton,Khris Middleton,100.0,Washington Wizards,530,526,551729
506,366,Washington Wizards,Jordan Poole,https://en.wikipedia.org/wiki/Jordan_Poole,392527.0,626,Jordan Poole,2024-25,378,215,0,10399,2123,5047,1218,2416,905,2631,1133,1294,136,869,1005,1410,321,103,875,955,6284,0.421,0.504,0.344,0.876,0.559,0.51,G,"GSW,WAS",0,0,0,0,1,2226133.0,Jordan Poole,Jordan Poole,100.0,Washington Wizards,531,625,551729
507,406,Washington Wizards,Alex Sarr,https://en.wikipedia.org/wiki/Alex_Sarr,186572.0,686,Alex Sarr,2024-25,37,37,0,1000,161,402,106,229,55,173,54,84,70,178,248,82,24,57,55,92,431,0.4,0.463,0.318,0.643,0.491,0.469,F,WAS,0,0,0,0,0,124044.0,Alex Sarr,Alex Sarr,100.0,Washington Wizards,532,685,551729
508,426,Washington Wizards,Marcus Smart,https://en.wikipedia.org/wiki/Marcus_Smart,359563.0,720,Marcus Smart,2024-25,619,386,0,18428,2220,5728,1238,2688,982,3040,1173,1508,501,1652,2153,2855,978,225,1178,1588,6595,0.388,0.461,0.323,0.778,0.516,0.473,G,"BOS,MEM,WAS",0,0,1,0,0,819290.0,Marcus Smart,Marcus Smart,100.0,Washington Wizards,533,719,551729
509,450,Washington Wizards,JT Thor,https://en.wikipedia.org/wiki/JT_Thor,153500.0,763,JT Thor,2024-25,172,11,0,2045,208,488,131,253,77,235,63,95,93,254,347,84,43,64,73,156,556,0.426,0.518,0.328,0.663,0.525,0.505,F,"CHO,CLE",0,0,0,0,0,0.0,JT Thor,JT Thor,100.0,Washington Wizards,534,762,551729
510,470,Washington Wizards,Tristan Vukčević,https://en.wikipedia.org/wiki/Tristan_Vuk%C4%8Devi%C4%87,111985.0,791,Tristan Vukcevic,2024-25,14,4,0,163,30,71,20,32,10,39,17,22,7,30,37,13,5,8,10,30,87,0.423,0.625,0.256,0.773,0.539,0.493,F-C,WAS,0,0,0,0,0,62369.0,Tristan Vukcevic,Tristan Vukčević,87.5,Washington Wizards,535,790,551729
