Unnamed: 0,Team,Pageviews,G,GS,All_Star,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%,TS%,eFG%,MVP,ROY,DPOY,All_NBA,Champ,IG,Player,Team_Pageviews,MP_PerGame,FG_PerGame,FGA_PerGame,2P_PerGame,2PA_PerGame,3P_PerGame,3PA_PerGame,FT_PerGame,FTA_PerGame,ORB_PerGame,DRB_PerGame,TRB_PerGame,AST_PerGame,STL_PerGame,BLK_PerGame,TOV_PerGame,PF_PerGame,PTS_PerGame,Obscurity_Score,Obscurity_Score_Scaled,visibility_score,performance_score,obscurity_score,obscurity_score_normalized,obscurity_score_scaled
47,Brooklyn Nets,146005.0,181,66,0,3649,525,1242,327,595,198,647,180,223,110,423,533,220,116,39,178,335,1428,0.423,0.55,0.306,0.807,0.533,0.502,0,0,0,0,0,141187.0,Ziaire Williams,639148,20.16022099447514,2.9005524861878453,6.861878453038674,1.806629834254144,3.287292817679558,1.0939226519337018,3.574585635359116,0.994475138121547,1.2320441988950277,0.6077348066298343,2.3370165745856357,2.944751381215469,1.2154696132596683,0.6408839779005525,0.2154696132596685,0.9834254143646408,1.850828729281768,7.889502762430939,95.7573997243544,107.48610492228585,0.05850066462825346,0.1673978166807858,15.76,46.77,23.39
48,Brooklyn Nets,65189.0,12,0,0,37,4,6,4,4,0,2,0,0,1,6,7,2,1,1,2,8,8,0.667,1.0,0.0,0.764,0.667,0.667,0,0,0,0,0,0.0,Jalen Slawson,639148,3.083333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.0,0.1666666666666666,0.0,0.0,0.0833333333333333,0.5,0.5833333333333334,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.6666666666666666,0.6666666666666666,99.22620396148756,155.7258817628888,0.05349817918921117,0.02275877096206356,2.15,23.23,11.62
49,Charlotte Hornets,1132946.0,211,191,1,6791,1586,3724,945,1970,641,1754,658,788,268,1022,1290,1567,324,72,708,667,4471,0.426,0.48,0.365,0.835,0.549,0.512,0,1,0,0,0,10385889.0,LaMelo Ball,757776,32.18483412322275,7.516587677725118,17.649289099526065,4.478672985781991,9.33649289099526,3.037914691943128,8.312796208530806,3.118483412322275,3.734597156398104,1.2701421800947867,4.843601895734597,6.113744075829384,7.42654028436019,1.5355450236966826,0.3412322274881517,3.3554502369668247,3.161137440758294,21.18957345971564,85.1519061967049,31.431141808127244,0.14696971239641554,0.4978069332060173,42.46,83.98,41.99
50,Charlotte Hornets,300167.0,385,280,0,11828,2190,4695,1548,2824,642,1871,780,951,419,1916,2335,978,296,263,588,739,5802,0.466,0.548,0.343,0.82,0.567,0.535,0,0,0,0,0,597350.0,Miles Bridges,757776,30.72207792207792,5.688311688311688,12.194805194805197,4.020779220779221,7.335064935064935,1.6675324675324674,4.85974025974026,2.0259740259740258,2.47012987012987,1.0883116883116883,4.976623376623377,6.064935064935065,2.5402597402597404,0.7688311688311689,0.6831168831168831,1.5272727272727271,1.91948051948052,15.07012987012987,91.3044633726167,65.67799016026599,0.0774842046366684,0.3145635815963985,29.02,63.51,31.75
51,Charlotte Hornets,765713.0,514,218,0,11750,1908,4051,1017,1982,891,2069,497,575,163,893,1056,991,346,71,508,789,5204,0.471,0.513,0.431,0.864,0.605,0.581,0,0,0,0,0,2014602.0,Seth Curry,757776,22.859922178988327,3.712062256809338,7.881322957198444,1.9785992217898836,3.856031128404669,1.733463035019455,4.025291828793774,0.9669260700389104,1.1186770428015564,0.3171206225680933,1.7373540856031129,2.054474708171206,1.9280155642023349,0.6731517509727627,0.1381322957198443,0.9883268482490272,1.5350194552529184,10.124513618677042,90.63765324383706,60.87025365830421,0.10705770228159418,0.1901612531257327,16.98,49.01,24.5
52,Charlotte Hornets,60595.0,64,5,0,811,81,144,80,142,1,2,30,55,138,144,282,27,32,31,38,70,193,0.563,0.563,0.5,0.545,0.574,0.566,0,0,0,0,0,0.0,Moussa Diabaté,757776,12.671875,1.265625,2.25,1.25,2.21875,0.015625,0.03125,0.46875,0.859375,2.15625,2.25,4.40625,0.421875,0.5,0.484375,0.59375,1.09375,3.015625,97.94819475971168,135.98110111940588,0.06243083297749002,0.1267583927078782,11.88,40.45,20.23
53,Charlotte Hornets,214185.0,213,21,0,3032,422,1090,235,530,187,560,137,184,56,313,369,407,117,23,144,244,1168,0.387,0.443,0.334,0.745,0.499,0.473,0,0,0,0,0,0.0,Malachi Flynn,757776,14.234741784037558,1.9812206572769957,5.117370892018779,1.1032863849765258,2.488262910798122,0.8779342723004695,2.629107981220657,0.6431924882629108,0.863849765258216,0.2629107981220657,1.4694835680751173,1.732394366197183,1.910798122065728,0.5492957746478874,0.107981220657277,0.676056338028169,1.1455399061032865,5.483568075117371,95.88671382094304,109.00030441079062,0.0716019675792213,0.1384450570075803,12.85,42.36,21.18
54,Charlotte Hornets,221248.0,981,458,0,22826,3447,6667,3392,6460,55,207,1379,1935,2103,3550,5653,932,527,950,1029,2391,8328,0.517,0.525,0.266,0.713,0.554,0.521,0,0,0,0,0,400784.0,Taj Gibson,757776,23.26809378185525,3.5137614678899083,6.796126401630989,3.4576962283384303,6.585117227319063,0.056065239551478,0.2110091743119266,1.4057084607543324,1.9724770642201837,2.143730886850153,3.618756371049949,5.762487257900102,0.9500509683995922,0.5372069317023446,0.9683995922528033,1.0489296636085628,2.437308868501529,8.489296636085626,91.07633644761144,63.996981847374165,0.07252563800526937,0.2169163744636514,20.12,52.85,26.42
55,Charlotte Hornets,230544.0,259,97,0,5543,645,1320,423,736,222,584,174,255,216,493,709,392,187,42,227,515,1686,0.489,0.575,0.38,0.682,0.589,0.573,0,0,0,0,0,191061.0,Josh Green,757776,21.401544401544403,2.4903474903474905,5.096525096525096,1.6332046332046333,2.841698841698842,0.8571428571428571,2.2548262548262548,0.6718146718146718,0.9845559845559846,0.833976833976834,1.9034749034749037,2.737451737451737,1.5135135135135136,0.722007722007722,0.1621621621621621,0.8764478764478765,1.9884169884169884,6.5096525096525095,95.38478953783218,103.23095468217475,0.07281807006819267,0.16151027207389856,14.97,45.4,22.7
56,Charlotte Hornets,34700.0,72,5,0,841,101,224,65,108,36,116,15,20,28,91,119,40,24,17,25,84,253,0.451,0.602,0.31,0.75,0.543,0.531,0,0,0,0,0,0.0,DaQuan Jeffries,757776,11.680555555555555,1.4027777777777777,3.111111111111111,0.9027777777777778,1.5,0.5,1.6111111111111112,0.2083333333333333,0.2777777777777778,0.3888888888888889,1.2638888888888888,1.6527777777777777,0.5555555555555556,0.3333333333333333,0.2361111111111111,0.3472222222222222,1.1666666666666667,3.513888888888889,97.98784513835108,136.55651431768584,0.06088459604466997,0.08516487529750304,8.0,34.75,17.37
57,Charlotte Hornets,156476.0,181,59,0,3856,643,1566,393,851,250,715,171,217,84,429,513,415,145,30,223,273,1707,0.411,0.462,0.35,0.788,0.514,0.49,0,0,0,0,0,332292.0,Tre Mann,757776,21.30386740331492,3.552486187845304,8.651933701657459,2.1712707182320443,4.701657458563536,1.3812154696132597,3.9502762430939216,0.9447513812154696,1.198895027624309,0.4640883977900552,2.3701657458563536,2.834254143646409,2.292817679558011,0.8011049723756906,0.1657458563535911,1.2320441988950277,1.5082872928176796,9.430939226519335,95.15420024552726,100.67598647954766,0.06857220894656735,0.20824332984215913,19.4,52.18,26.09
58,Charlotte Hornets,271759.0,101,95,0,3307,674,1574,386,788,288,786,211,252,85,361,446,273,95,62,208,258,1847,0.428,0.49,0.366,0.837,0.548,0.52,0,0,0,0,0,264142.0,Brandon Miller,757776,32.742574257425744,6.673267326732673,15.584158415841584,3.8217821782178216,7.801980198019802,2.851485148514852,7.782178217821782,2.089108910891089,2.495049504950495,0.8415841584158416,3.5742574257425743,4.415841584158416,2.702970297029703,0.9405940594059404,0.6138613861386139,2.0594059405940595,2.5544554455445545,18.287128712871286,93.4248016921062,83.28147206236605,0.07537061545285798,0.33232224615002715,30.73,65.5,32.75
59,Charlotte Hornets,64183.0,71,3,0,439,49,109,44,73,5,36,17,19,15,59,74,46,23,9,21,33,120,0.45,0.603,0.139,0.895,0.511,0.472,0,0,0,0,0,0.0,Wendell Moore Jr.,757776,6.183098591549296,0.6901408450704225,1.5352112676056338,0.6197183098591549,1.028169014084507,0.0704225352112676,0.5070422535211268,0.2394366197183098,0.2676056338028169,0.2112676056338028,0.8309859154929577,1.0422535211267605,0.647887323943662,0.323943661971831,0.1267605633802817,0.2957746478873239,0.4647887323943662,1.6901408450704225,98.25957012627195,140.56182828105952,0.06264507889812945,0.0602507881409355,5.65,30.93,15.46
60,Charlotte Hornets,226532.0,564,481,0,13876,2645,5273,2529,4867,116,406,1347,2017,1436,3614,5050,1400,519,629,1221,1804,6753,0.502,0.52,0.286,0.668,0.548,0.513,0,0,0,0,0,398000.0,Jusuf Nurkić,757776,24.602836879432623,4.689716312056738,9.349290780141844,4.48404255319149,8.629432624113475,0.2056737588652482,0.7198581560283688,2.3882978723404253,3.576241134751773,2.5460992907801416,6.407801418439717,8.953900709219859,2.482269503546099,0.9202127659574468,1.1152482269503543,2.1648936170212765,3.198581560283688,11.97340425531915,90.94538201319774,63.049196790636735,0.07283766855891102,0.34089618942714894,31.61,67.1,33.55
61,Charlotte Hornets,68533.0,401,161,0,7678,814,1998,559,1141,255,857,625,838,435,754,1189,461,361,167,331,691,2508,0.407,0.49,0.298,0.746,0.53,0.471,0,0,0,0,0,108321.0,Josh Okogie,757776,19.14713216957606,2.029925187032419,4.982543640897756,1.3940149625935163,2.8453865336658355,0.6359102244389028,2.13715710723192,1.5586034912718203,2.089775561097257,1.084788029925187,1.880299251870324,2.9650872817955114,1.1496259351620948,0.9002493765586035,0.4164588528678304,0.8254364089775561,1.7231920199501247,6.254364089775561,95.1357382900782,100.47396087144917,0.06304048213939252,0.17018355187271034,15.95,47.15,23.58
62,Charlotte Hornets,155365.0,34,8,0,625,54,170,24,63,30,107,21,31,35,104,139,37,20,6,29,44,159,0.318,0.381,0.28,0.677,0.433,0.406,0,0,0,0,0,0.0,Tidjane Salaün,757776,18.38235294117647,1.588235294117647,5.0,0.7058823529411765,1.8529411764705883,0.8823529411764706,3.147058823529412,0.6176470588235294,0.9117647058823528,1.0294117647058822,3.0588235294117645,4.088235294117647,1.088235294117647,0.5882352941176471,0.1764705882352941,0.8529411764705882,1.2941176470588236,4.676470588235294,96.8419257553849,120.81300563649624,0.06808971979437961,0.14714347028396235,13.71,43.43,21.72
63,Charlotte Hornets,29274.0,12,0,0,173,18,61,13,32,5,29,10,15,12,9,21,20,9,2,12,15,51,0.295,0.406,0.172,0.667,0.377,0.336,0,0,0,0,0,0.0,KJ Simpson,757776,14.416666666666666,1.5,5.083333333333333,1.0833333333333333,2.6666666666666665,0.4166666666666667,2.4166666666666665,0.8333333333333334,1.25,1.0,0.75,1.75,1.6666666666666667,0.75,0.1666666666666666,1.0,1.25,4.25,97.69040830343886,132.2951840604866,0.0605605998447286,0.13431541748551795,12.62,41.85,20.93
64,Charlotte Hornets,49186.0,71,1,0,961,150,387,66,185,84,202,14,17,20,83,103,80,16,9,49,66,398,0.388,0.357,0.416,0.824,0.504,0.496,0,0,0,0,0,0.0,Nick Smith Jr.,757776,13.535211267605634,2.112676056338028,5.450704225352113,0.9295774647887324,2.605633802816901,1.1830985915492958,2.8450704225352115,0.1971830985915492,0.2394366197183098,0.2816901408450704,1.1690140845070425,1.4507042253521127,1.1267605633802815,0.2253521126760563,0.1267605633802817,0.6901408450704225,0.9295774647887324,5.605633802816901,97.40603792346018,128.3378779812684,0.061749581107764434,0.10445856651529059,9.8,37.67,18.83
65,Charlotte Hornets,334842.0,380,108,0,8710,946,2094,500,910,446,1184,386,499,362,1031,1393,552,203,200,387,974,2724,0.452,0.549,0.377,0.774,0.589,0.558,0,0,0,0,0,281444.0,Grant Williams,757776,22.92105263157895,2.4894736842105263,5.510526315789473,1.3157894736842106,2.3947368421052637,1.173684210526316,3.1157894736842104,1.0157894736842106,1.313157894736842,0.9526315789473684,2.713157894736842,3.6657894736842103,1.4526315789473685,0.5342105263157895,0.5263157894736842,1.018421052631579,2.5631578947368423,7.168421052631579,93.98694708701,88.60911861535318,0.07915908295994328,0.17795963203175982,16.39,47.82,23.91
66,Charlotte Hornets,63660.0,7,2,0,107,9,34,8,29,1,5,0,2,15,23,38,2,3,4,3,15,19,0.265,0.276,0.2,0.0,0.272,0.279,0,0,0,0,0,0.0,Malik Williams,757776,15.285714285714286,1.2857142857142858,4.857142857142857,1.1428571428571428,4.142857142857143,0.1428571428571428,0.7142857142857143,0.0,0.2857142857142857,2.142857142857143,3.2857142857142856,5.428571428571429,0.2857142857142857,0.4285714285714285,0.5714285714285714,0.4285714285714285,2.142857142857143,2.7142857142857144,98.45561249058794,143.5198949028751,0.0626138496293183,0.13270685940702528,12.44,41.51,20.76
67,Chicago Bulls,929933.0,274,240,0,8631,1165,2918,533,1178,632,1740,175,299,274,1246,1520,1645,425,174,662,581,3137,0.399,0.452,0.363,0.585,0.514,0.508,0,0,0,0,0,18210688.0,Lonzo Ball,894908,31.5,4.251824817518248,10.64963503649635,1.9452554744525548,4.299270072992701,2.3065693430656933,6.350364963503649,0.6386861313868614,1.0912408759124088,1.0,4.547445255474453,5.547445255474453,6.0036496350364965,1.551094890510949,0.635036496350365,2.416058394160584,2.12043795620438,11.44890510948905,88.48201730286813,47.349984860630464,0.14779001461021019,0.38518023325760686,32.83,68.28,34.14
68,Chicago Bulls,402516.0,41,0,0,523,72,188,41,94,31,94,26,32,23,83,106,18,11,35,22,56,201,0.383,0.436,0.33,0.813,0.497,0.465,0,0,0,0,0,211971.0,Matas Buzelis,894908,12.75609756097561,1.7560975609756098,4.585365853658536,1.0,2.292682926829268,0.7560975609756098,2.292682926829268,0.6341463414634146,0.7804878048780488,0.5609756097560976,2.024390243902439,2.5853658536585367,0.4390243902439024,0.2682926829268293,0.8536585365853658,0.5365853658536586,1.3658536585365857,4.902439024390244,95.99781739989186,110.3169991042102,0.0937561180618243,0.11973948690352876,10.85,39.15,19.58
69,Chicago Bulls,59577.0,395,48,0,6081,747,1882,297,710,450,1172,109,137,122,541,663,625,234,97,236,498,2053,0.397,0.418,0.384,0.796,0.529,0.516,0,0,0,0,0,102029.0,Jevon Carter,894908,15.39493670886076,1.8911392405063288,4.764556962025316,0.7518987341772152,1.7974683544303798,1.139240506329114,2.9670886075949365,0.2759493670886076,0.3468354430379747,0.3088607594936708,1.369620253164557,1.678481012658228,1.5822784810126582,0.5924050632911393,0.2455696202531645,0.5974683544303797,1.260759493670886,5.19746835443038,96.07027297453,111.1835887467992,0.07314092777013591,0.13433448410489748,12.45,41.6,20.8
70,Chicago Bulls,86069.0,346,75,0,6565,1052,2204,830,1537,222,667,440,580,496,1140,1636,623,145,239,478,882,2766,0.477,0.54,0.333,0.759,0.562,0.528,0,0,0,0,0,94992.0,Zach Collins,894908,18.97398843930636,3.040462427745665,6.369942196531792,2.398843930635838,4.442196531791907,0.6416184971098265,1.9277456647398843,1.2716763005780347,1.676300578034682,1.4335260115606936,3.2947976878612715,4.728323699421965,1.800578034682081,0.4190751445086705,0.6907514450867052,1.3815028901734103,2.5491329479768785,7.994219653179191,94.8608066009321,97.50915556987214,0.07471399978434212,0.20414690341903063,18.89,51.51,25.76
71,Chicago Bulls,108631.0,266,145,0,7429,1078,2147,788,1345,290,802,251,324,146,631,777,859,218,105,352,606,2697,0.502,0.586,0.362,0.775,0.589,0.57,0,0,0,0,0,211460.0,Ayo Dosunmu,894908,27.928571428571427,4.052631578947368,8.071428571428571,2.962406015037594,5.056390977443609,1.0902255639097744,3.0150375939849625,0.943609022556391,1.218045112781955,0.5488721804511278,2.37218045112782,2.921052631578948,3.2293233082706765,0.8195488721804511,0.3947368421052631,1.3233082706766917,2.278195488721805,10.1390977443609,94.63167346944476,95.09975248068312,0.07620707721737824,0.24185593587735627,22.34,55.06,27.53
72,Chicago Bulls,885430.0,249,249,0,7167,1389,3022,1130,2191,259,831,320,426,417,1400,1817,1459,201,115,656,403,3357,0.46,0.516,0.312,0.751,0.523,0.502,0,0,0,0,0,487368.0,Josh Giddey,894908,28.783132530120483,5.578313253012048,12.136546184738956,4.538152610441767,8.799196787148594,1.0401606425702812,3.3373493975903616,1.285140562248996,1.710843373493976,1.6746987951807228,5.622489959839357,7.29718875502008,5.859437751004016,0.8072289156626506,0.4618473895582329,2.6345381526104417,1.6184738955823292,13.481927710843374,89.54320271951588,53.64212975457724,0.12293667615853307,0.38019358713690826,33.35,69.07,34.54
73,Chicago Bulls,139493.0,282,55,0,5632,980,2296,743,1513,237,783,443,575,139,625,764,816,229,107,405,522,2640,0.427,0.491,0.303,0.77,0.518,0.478,0,0,0,0,1,311860.0,Talen Horton-Tucker,894908,19.97163120567376,3.475177304964539,8.141843971631205,2.6347517730496453,5.365248226950355,0.8404255319148937,2.776595744680851,1.570921985815603,2.039007092198581,0.4929078014184397,2.2163120567375887,2.7092198581560285,2.893617021276596,0.8120567375886525,0.3794326241134751,1.4361702127659577,1.851063829787234,9.361702127659576,94.10852609749584,89.80128736075126,0.07817563962213935,0.2497701030531824,23.02,56.33,28.16
74,Chicago Bulls,90581.0,10,0,0,52,7,27,4,7,3,20,0,0,1,11,12,5,1,1,0,4,17,0.259,0.571,0.15,0.764,0.315,0.315,0,0,0,0,0,0.0,Kevin Hervey,894908,5.2,0.7,2.7,0.4,0.7,0.3,2.0,0.0,0.0,0.1,1.1,1.2,0.5,0.1,0.1,0.0,0.4,1.7,98.42558286983731,143.06301085344458,0.07486445518281853,0.04749019474330116,4.39,29.52,14.76
75,Chicago Bulls,98886.0,274,125,0,5914,878,1830,750,1403,128,427,354,422,163,597,760,1282,232,29,301,308,2238,0.48,0.535,0.3,0.839,0.555,0.515,0,0,0,0,0,282605.0,Tre Jones,894908,21.583941605839417,3.204379562043796,6.678832116788321,2.7372262773722627,5.12043795620438,0.4671532846715328,1.5583941605839415,1.291970802919708,1.54014598540146,0.5948905109489051,2.178832116788321,2.7737226277372264,4.678832116788321,0.8467153284671532,0.1058394160583941,1.0985401459854014,1.124087591240876,8.167883211678832,94.89992340393268,97.926025601146,0.07571428495652645,0.2462894544855688,22.76,55.69,27.84
76,Chicago Bulls,52855.0,14,0,0,54,6,14,3,3,3,11,4,4,1,9,10,4,3,3,4,10,19,0.429,1.0,0.273,1.0,0.603,0.536,0,0,0,0,0,53377.0,E.J. Liddell,894908,3.857142857142857,0.4285714285714285,1.0,0.2142857142857142,0.2142857142857142,0.2142857142857142,0.7857142857142857,0.2857142857142857,0.2857142857142857,0.0714285714285714,0.6428571428571429,0.7142857142857143,0.2857142857142857,0.2142857142857142,0.2142857142857142,0.2857142857142857,0.7142857142857143,1.3571428571428572,98.71289903227044,147.49111561537646,0.07267861524477236,0.042809584013157195,3.97,28.95,14.47
