Unnamed: 0,Team,Pageviews,G,GS,Cmp,PaAtt,Cmp%,PaYds,PaTD,IntO,Rate,SkO,QBWin,GWD,RuAtt,RuYds,RuY/A,RuTD,RuY/G,Tgt,Rec,RecYds,Y/Rec,RecTD,RecY/G,FG,FG%,2PM,Sfty,Pts,FantPts,SkD,Solo,Ast,TFL,QBHit,IntD,Pick6,PaDef,Fmb,FR,Scoop6,FF,PntYds,Y/Pnt,Blck,APYd,RetYds,Pos,MVP,OPOY,DPOY,OROY,DROY,AP1,SB,Player,Obscurity_Score,Obscurity_Score_Scaled,oline_carrer_value,obscurity_score,obscurity_score_normalized,obscurity_score_scaled
552,Dallas Cowboys,1204306.0,122,122,2780,4159,66.8,31437,213,82,98.1,256,76.0,23,420,1938,4.6,29,15.9,2,1,11,11.0,1,0.1,0,0.0,3,0,186,2284.4,0.0,0,0,0,0,0,0,0,60,24,0,0,0,0.0,0,1961,0,QB,0,0,0,1,0,0,0,Dak Prescott,81.72995242779447,19.75714171076377,0,14.31,5.220436446591325,7.16
553,Dallas Cowboys,18951.0,15,0,0,0,0.0,0,0,0,0.0,0,0.0,0,38,161,4.2,1,10.7,7,6,63,10.5,0,4.2,0,0.0,0,0,6,28.4,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0,224,0,RB,0,0,0,0,0,0,0,Malik Davis,99.30800947281324,157.07775070817786,0,62.87,60.07148689857526,31.44
554,Dallas Cowboys,39659.0,33,4,0,0,0.0,0,0,0,0.0,0,0.0,0,18,57,3.2,1,1.7,20,15,129,8.6,0,3.9,0,0.0,0,0,6,24.6,0.0,7,9,0,0,0,0,0,0,0,0,0,0,0.0,0,201,15,RB,0,0,0,0,0,0,0,Hunter Luepke,99.04984418932897,152.84881469088353,0,55.77,59.44710912844506,27.88
555,Dallas Cowboys,147296.0,14,0,0,0,0.0,0,0,0,0.0,0,0.0,0,40,110,2.8,0,7.9,12,10,58,5.8,0,4.1,0,0.0,0,0,0,16.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,187,19,RB,0,0,0,0,0,0,0,Deuce Vaughn,97.67109457689467,132.0228371653912,0,50.17,58.29364753444715,25.08
556,Dallas Cowboys,32864.0,21,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,36,18,241,13.4,1,11.5,0,0.0,0,0,6,30.1,0.0,3,1,0,0,0,0,0,0,0,0,0,0,0.0,0,241,0,WR,0,0,0,0,0,0,0,Jalen Brooks,99.14920295940377,154.4634735027768,0,54.6,59.29566241323403,27.3
557,Dallas Cowboys,42368.0,11,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,14,10,102,10.2,0,9.3,0,0.0,0,0,0,8.2,0.0,2,0,0,0,0,0,0,1,0,0,0,0,0.0,0,102,0,WR,0,0,0,0,0,0,0,Ryan Flournoy,99.04409885812014,152.75593825453484,0,59.3,59.80552955731971,29.65
558,Dallas Cowboys,848926.0,81,76,0,0,0.0,0,0,0,0.0,1,0.0,0,57,388,6.8,3,4.8,720,496,6339,12.8,38,78.3,0,0.0,3,0,258,922.7,0.0,4,0,0,0,0,0,0,6,2,0,0,0,0.0,0,7085,358,WR,0,0,0,0,0,0,0,CeeDee Lamb,87.76900996793768,43.482188809351776,0,34.26,32.88292602204117,17.13
559,Dallas Cowboys,151459.0,32,20,0,0,0.0,0,0,0,0.0,0,0.0,0,2,5,2.5,0,0.2,127,60,585,9.8,0,18.3,0,0.0,0,0,0,57.0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0,590,0,WR,0,0,0,0,0,0,0,Jonathan Mingo,97.52834325065616,130.0260998958548,0,43.63,56.348359795609916,21.82
560,Dallas Cowboys,14369.0,1,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,WR,0,0,0,0,0,0,0,Jalen Moreno-Cropper,99.4471826609746,159.4032081169183,0,78.92,60.62039583596939,39.46
561,Dallas Cowboys,71423.0,42,22,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,118,73,890,12.2,9,21.2,0,0.0,0,0,54,141.0,0.0,4,0,0,0,0,0,0,1,2,0,0,0,0.0,0,890,0,WR,0,0,0,0,0,0,0,Jalen Tolbert,98.5117990525858,144.3784361728552,0,38.44,51.896611072515,19.22
562,Dallas Cowboys,14057.0,2,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,1,1,34,34.0,0,17.0,0,0.0,0,0,0,3.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,34,0,WR,0,0,0,0,0,0,0,Seth Williams,99.40851121879967,158.75379311712774,0,64.79,60.18388561942192,32.4
563,Dallas Cowboys,17957.0,10,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,TE,0,0,0,0,0,0,0,Princeton Fant,99.3983625785342,158.58378117095478,0,65.92,60.246352524175926,32.96
564,Dallas Cowboys,173139.0,47,38,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,210,149,1429,9.6,7,30.4,0,0.0,0,0,42,180.9,0.0,1,0,0,0,0,0,0,4,1,0,0,0,0.0,0,1429,0,TE,0,0,0,0,0,0,0,Jake Ferguson,97.12322603450028,124.51230422008472,0,38.35,51.70235440612051,19.18
565,Dallas Cowboys,59837.0,34,6,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,51,35,306,8.7,3,9.0,0,0.0,0,0,18,48.6,0.0,5,2,0,0,0,0,0,0,0,0,0,0,0.0,0,306,0,TE,0,0,0,0,0,0,0,Luke Schoonmaker,98.78208639060225,148.57657076356645,0,49.36,58.09134075972848,24.68
566,Dallas Cowboys,26611.0,17,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,14,9,88,9.8,0,5.2,0,0.0,0,0,0,8.8,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0,88,0,TE,0,0,0,0,0,0,0,Brevyn Spann-Ford,99.25734255892398,156.2391564199202,0,59.51,59.81951273567692,29.76
567,Dallas Cowboys,10557.0,15,3,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,G,0,0,0,0,0,0,0,Jack Anderson,99.48775234369008,160.0872052549339,0,67.96,60.34503185809173,33.98
568,Dallas Cowboys,19871.0,32,5,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,G,0,0,0,0,0,0,0,T.J. Bass,99.35986632399693,157.94045088567765,0,60.5,59.90973231855128,30.25
569,Dallas Cowboys,92500.0,16,16,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0,-12,0,OG,0,0,0,0,0,0,0,Cooper Beebe,98.3977171239656,142.64027448085386,0,55.53,59.41999816859612,27.76
570,Dallas Cowboys,136981.0,15,11,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0,-5,0,OT,0,0,0,0,0,0,0,Tyler Guyton,97.83122072148396,134.29678696341765,0,50.05,58.24934501061502,25.02
571,Dallas Cowboys,27850.0,37,9,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,C,0,0,0,0,0,0,0,Brock Hoffman,99.24942236692829,156.1084519315926,0,57.89,59.67372396004662,28.94
572,Dallas Cowboys,11426.0,21,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,OL,0,0,0,0,0,0,0,Asim Richards,99.4780710780496,159.92372878066087,0,69.95,60.41313947934026,34.98
573,Dallas Cowboys,77543.0,47,47,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,LT,0,0,0,0,0,0,0,Tyler Smith,98.54215931339448,144.84435810209484,0,47.13,57.443022119143514,23.56
574,Dallas Cowboys,34226.0,79,74,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,1,1,1,1.0,1,0.0,0,0.0,0,0,6,6.1,0.0,2,0,0,0,0,0,0,0,2,0,0,0,0.0,0,1,0,T,0,0,0,0,0,0,0,Terence Steele,99.04725339835532,152.8069265251048,0,47.27,57.46882927661615,23.64
575,Dallas Cowboys,11775.0,11,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,OT,0,0,0,0,0,0,0,Matt Waletzko,99.47784889830103,159.91997894245776,0,65.53,60.21904089700918,32.76
576,Dallas Cowboys,11994.0,15,3,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,5,9,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,DE,0,0,0,0,0,0,0,Earnest Brown IV,99.46988883382951,159.78568792016327,0,62.12,60.02365980187944,31.06
577,Dallas Cowboys,43361.0,11,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,9,5,2,3,0,0,1,0,1,0,0,0,0.0,0,0,0,DE,0,0,0,0,0,0,0,Marshawn Kneeland,99.0612273019416,153.03298663069648,0,57.85,59.67097505947963,28.92
578,Dallas Cowboys,34920.0,67,63,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,13.5,99,73,28,58,0,0,1,0,0,0,2,0,0.0,0,0,0,DT,0,0,0,0,0,0,0,Osa Odighizuwa,99.11198029221312,153.85669556435903,0,42.11,55.6841599836913,21.06
579,Dallas Cowboys,70148.0,34,20,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,2.0,31,23,7,6,0,0,0,0,0,0,0,0,0.0,0,0,0,DT,0,0,0,0,0,0,0,Mazi Smith,98.6912251969487,147.15262463857258,0,50.82,58.512619879918915,25.41
580,Dallas Cowboys,11728.0,5,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,3,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Luiji Vilain,99.48025749570554,159.96063448405047,0,72.41,60.4893574615023,36.2
581,Dallas Cowboys,9921.0,20,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.5,8,9,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,DE,0,0,0,0,0,0,0,Tyrus Wheat,99.50014359098712,160.2966731457502,0,61.79,60.00785100505768,30.9
582,Dallas Cowboys,29685.0,32,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,1,2,0.0,8.5,30,18,15,16,0,0,1,0,3,0,2,0,0.0,0,0,0,DE,0,0,0,0,0,0,0,Sam Williams,99.27067099380965,156.45934529627365,0,55.35,59.40088894519188,27.68
583,Dallas Cowboys,22939.0,41,24,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.5,115,69,6,4,0,0,4,0,1,0,2,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Damone Clark,99.29495884565874,156.86134175525876,0,51.15,58.606405169096156,25.58
584,Dallas Cowboys,48462.0,37,6,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.5,35,24,3,2,0,0,2,0,2,0,0,0,0.0,0,17,0,LB,0,0,0,0,0,0,2,Darius Harris,98.89999569666934,150.44379991592854,0,32.24,25.732755181243103,16.12
585,Dallas Cowboys,17159.0,20,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,8,6,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Buddy Johnson,99.40637764437612,158.71803674865748,0,64.05,60.141353041288895,32.02
586,Dallas Cowboys,48356.0,17,9,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.5,30,20,4,2,0,0,3,0,1,0,2,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Marist Liufau,98.98639714418164,151.8261114792503,0,56.57,59.531014210960315,28.28
587,Dallas Cowboys,155538.0,13,12,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,5.0,56,34,8,5,1,1,4,0,1,0,1,0,0.0,0,23,0,LB,0,0,0,0,0,0,0,DeMarvion Overshown,97.61301501089407,131.207007145887,0,48.49,57.82186775454935,24.24
588,Dallas Cowboys,562883.0,63,63,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,52.5,172,84,63,112,0,0,9,0,4,1,9,0,0.0,0,36,0,LLB,0,0,0,0,1,2,0,Micah Parsons,92.58292865170093,75.84243812156492,0,20.02,11.771757769123425,10.01
589,Dallas Cowboys,135612.0,41,30,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,30,0.0,0.0,120,44,4,3,14,5,27,0,1,0,1,0,0.0,0,228,0,DB,0,0,0,0,0,0,0,DaRon Bland,98.05843934461086,137.58665393036458,0,46.09,57.2186829687642,23.04
590,Dallas Cowboys,56121.0,30,4,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,29,6,0,0,0,0,2,0,0,0,0,0,0.0,0,0,0,CB,0,0,0,0,0,0,0,Andrew Booth,98.89529959112906,150.36900996192168,0,57.79,59.66645024871326,28.9
591,Dallas Cowboys,46953.0,5,3,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.0,17,4,0,0,0,0,5,0,0,0,0,0,0.0,0,0,0,CB,0,0,0,0,0,0,0,Josh Butler,99.0221273950427,152.40124929567227,0,65.56,60.219743176691246,32.78
592,Dallas Cowboys,35613.0,6,5,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,24,3,0,0,0,0,4,0,0,0,0,0,0.0,0,0,0,CB,0,0,0,0,0,0,0,Caelen Carson,99.16502303456328,154.72204606464436,0,67.55,60.32236004397274,33.78
593,Dallas Cowboys,319621.0,58,57,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,12,0.0,1.0,181,34,1,0,20,2,63,0,1,0,2,0,0.0,0,231,10,RCB,0,0,0,0,0,0,0,Trevon Diggs,95.5445604634924,105.03611457801918,0,38.88,52.70040609772019,19.44
594,Dallas Cowboys,16894.0,119,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,2,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,58,18,0,0,0,0,2,0,1,0,2,0,0.0,0,73,73,CB,0,0,0,0,0,0,0,C.J. Goodwin,99.38069353112849,158.2881973215086,0,50.57,58.42160018174839,25.28
595,Dallas Cowboys,13311.0,24,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,11,4,0,1,0,0,0,0,1,0,0,0,0.0,0,0,0,CB,0,0,0,0,0,0,0,Kemon Hall,99.4468436917102,159.39750484108484,0,69.3,60.384365476164454,34.65
596,Dallas Cowboys,68180.0,100,76,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,0.0,233,128,8,1,14,0,24,0,4,1,1,0,0.0,0,236,0,S,0,0,0,0,0,0,0,Malik Hooker,98.65985079643777,146.66393297744818,0,40.26,54.448073229240784,20.13
597,Dallas Cowboys,11270.0,17,9,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,29,16,1,0,0,0,3,0,0,0,0,0,0.0,0,0,0,CB,0,0,0,0,0,0,0,Troy Pride Jr.,99.4709643594026,159.80382643099668,0,69.34,60.38480586644828,34.67
598,Dallas Cowboys,16273.0,29,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,1,1,4,4.0,0,0.1,0,0.0,0,0,6,6.4,0.0,24,12,0,0,0,0,5,0,0,0,1,0,0.0,0,191,187,S,0,0,0,0,0,0,0,Juanyeh Thomas,99.404800479732,158.69161010174008,0,57.24,59.61203120157842,28.62
599,Dallas Cowboys,21937.0,83,60,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,13.0,242,131,17,18,6,0,14,0,6,0,8,0,0.0,0,5,0,S,0,0,0,0,0,0,0,Donovan Wilson,99.27131329050953,156.4699636025904,0,40.74,54.78214495941164,20.37
600,Dallas Cowboys,436319.0,34,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,76,89.4,0,0,307,355.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,K,0,0,0,0,0,0,0,Brandon Aubrey,94.01528833225312,88.88573053707246,0,38.28,51.36377953328057,19.14
601,Dallas Cowboys,41872.0,210,0,2,4,50.0,23,0,0,67.7,0,0.0,0,3,-5,-1.7,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,1.0,0.0,15,0,0,0,0,0,0,2,3,0,0,41794,47.0,5,-19,0,P,0,0,0,0,0,0,0,Bryan Anger,99.55983504843088,161.3093724023204,0,45.5,57.052919289959235,22.75
602,Dallas Cowboys,239999.0,158,144,0,0,0.0,0,0,0,0.0,0,0.0,0,58,341,5.9,2,2.2,1099,710,9532,13.4,60,60.3,0,0.0,2,0,376,1363.3,0.0,0,0,0,0,0,0,0,5,0,0,0,0,0.0,0,9934,61,WR,0,0,0,0,0,0,0,Brandin Cooks,95.48666169441223,104.37861516553056,0,34.38,34.65210279343339,17.19
603,Dallas Cowboys,183850.0,52,15,0,0,0.0,0,0,0,0.0,0,0.0,0,331,1464,4.4,4,28.2,71,56,393,7.0,5,7.6,0,0.0,0,0,54,235.7,0.0,2,4,0,0,0,0,0,3,0,0,0,0,0.0,0,2095,238,RB,0,0,0,0,0,0,0,Rico Dowdle,96.96993915949652,122.48357585071729,0,39.85,53.93510602728644,19.92
604,Dallas Cowboys,15299.0,48,23,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,T,0,0,0,0,0,0,0,Chuma Edoga,99.38779819704416,158.40698783936867,0,54.42,59.26800496832432,27.21
605,Dallas Cowboys,23408.0,64,16,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1,0,8,0.0,9.0,68,67,8,17,1,0,7,0,2,0,1,0,0.0,0,24,0,LB,0,0,0,0,0,0,0,Chauncey Golston,99.23988788905278,155.9512446388547,0,50.41,58.39023565263479,25.2
606,Dallas Cowboys,66582.0,203,170,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,28.5,403,292,59,80,0,0,6,0,5,1,9,0,0.0,0,80,0,RDT,0,0,0,0,0,0,1,Linval Joseph,98.6773776813961,146.93674494058735,0,31.31,25.16717996847619,15.66
607,Dallas Cowboys,145687.0,147,142,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,18,0.0,21.5,729,445,65,39,11,2,60,0,7,1,8,0,0.0,0,150,0,MLB,0,0,0,0,0,0,0,Eric Kendricks,97.9291349414344,135.7053126266778,0,42.29,55.81469554493259,21.14
608,Dallas Cowboys,821151.0,12,5,81,143,56.6,1063,5,4,80.3,10,2.0,0,65,276,4.2,1,23.0,0,0,0,0.0,0,0.0,0,0.0,1,0,8,90.1,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0,271,0,QB,0,0,0,0,0,0,0,Trey Lance,88.72301353432088,48.72091164976669,0,34.05,31.327614433801635,17.02
609,Dallas Cowboys,105608.0,141,123,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,1,14,0.0,61.5,285,165,97,126,2,1,20,0,8,1,21,0,0.0,0,77,0,DE,0,0,0,0,0,0,0,DeMarcus Lawrence,98.4692835793882,143.72834786588317,0,40.9,54.88797808182437,20.45
610,Dallas Cowboys,54709.0,89,34,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,32.0,76,58,32,122,0,0,0,0,1,0,4,0,0.0,0,2,0,LOLB,0,0,0,0,0,0,0,Carl Lawson,98.92161611976898,150.78857918356536,0,45.14,56.96862366823665,22.57
611,Dallas Cowboys,54814.0,115,64,0,0,0.0,0,0,0,0.0,0,0.0,0,2,12,6.0,0,0.1,1,0,0,0.0,0,0.0,0,0.0,0,0,6,1.2,9.5,275,111,19,10,10,0,44,0,9,1,5,0,0.0,0,277,38,CB,0,0,0,0,0,0,0,Jourdan Lewis,98.79890780169671,148.84161258049517,0,43.03,56.10343633723829,21.52
612,Dallas Cowboys,15501.0,50,3,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,29,13,0,2,3,0,4,0,1,0,0,0,0.0,0,17,0,S,0,0,0,0,0,0,0,Israel Mukuamu,99.41113576080336,158.79778802947504,0,54.5,59.28043954391217,27.25
613,Dallas Cowboys,46992.0,61,40,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,166,36,5,0,10,0,27,1,2,0,0,0,0.0,0,73,0,CB,0,0,0,0,0,0,0,Amani Oruwariye,98.9667734504128,151.51110864608196,0,48.85,57.95316170481643,24.42
614,Dallas Cowboys,421062.0,38,14,330,544,60.7,3463,20,10,83.8,24,9.0,3,58,24,0.4,0,0.6,0,0,0,0.0,0,0.0,0,0.0,0,0,0,195.0,0.0,0,0,0,0,0,0,0,12,6,0,0,0,0.0,0,14,0,QB,0,0,0,0,0,0,0,Cooper Rush,93.71503562791555,85.99471397833857,0,34.76,38.56476757984168,17.38
615,Dallas Cowboys,10947.0,114,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,7,3,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,LS,0,0,0,0,0,0,0,Trent Sieg,99.46527544087655,159.70790615301848,0,46.82,57.39360054421704,23.41
616,Dallas Cowboys,27271.0,113,54,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,5.0,273,194,20,10,3,1,17,0,5,0,2,0,0.0,0,129,0,LB,0,0,0,0,0,0,0,Nick Vigil,99.21396686255284,155.52460798137406,0,43.48,56.299399671769,21.74
617,Dallas Cowboys,16534.0,87,37,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,6.0,76,75,17,8,1,1,7,0,3,0,1,0,0.0,0,29,0,DE,0,0,0,0,0,0,0,Carlos Watkins,99.34996967762535,157.77546283829423,0,44.3,56.60352136160435,22.15
618,Dallas Cowboys,23596.0,31,8,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,66,35,3,0,0,0,4,0,0,0,2,0,0.0,0,0,0,S,0,0,0,0,0,0,0,Markquese Bell,99.3142405696717,157.18117606239767,0,54.28,59.24034132319532,27.14
619,Dallas Cowboys,167919.0,50,2,0,0,0.0,0,0,0,0.0,0,0.0,0,30,219,7.3,1,4.4,72,44,556,12.6,5,11.1,0,0.0,0,0,48,119.5,0.0,1,0,0,0,0,0,0,7,1,0,0,0,0.0,0,3048,2273,WR,0,0,0,0,0,0,0,KaVontae Turpin,97.26910132553334,126.47203534384391,0,41.11,55.03543014008751,20.56
620,Denver Broncos,1915568.0,17,17,376,567,66.3,3775,29,12,93.3,24,10.0,3,92,430,4.7,4,25.3,1,1,2,2.0,1,0.1,0,0.0,0,0,30,316.2,0.0,0,0,0,0,0,0,0,3,2,0,0,0,0.0,0,430,0,QB,0,0,0,0,0,0,0,Bo Nix,74.3706336202279,4.852876543945344,0,17.48,6.657298793336825,8.74
621,Denver Broncos,237396.0,19,4,117,197,59.4,1422,8,8,78.3,19,1.0,0,36,102,2.8,0,5.4,0,0,0,0.0,0,0.0,0,0.0,0,0,0,81.0,0.0,2,0,0,0,0,0,0,4,2,0,0,0,0.0,0,101,0,QB,0,0,0,0,0,0,0,Jarrett Stidham,96.28407643336338,113.77764729225945,0,37.38,49.26175365120422,18.69
622,Denver Broncos,46082.0,4,0,0,0,0.0,0,0,0,0.0,0,0.0,0,12,86,7.2,0,21.5,4,4,22,5.5,1,5.5,0,0.0,0,0,6,14.8,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,108,0,RB,0,0,0,0,0,0,0,Tyler Badie,98.94504683095168,151.16306960389477,0,61.51,59.9861886559564,30.76
